WS,Year,Month,Day,Date,EST,Ca,Mg,K,Na,Al_Ferron,TMAl,OMAl,Al_ICP,NH4,pH,SO4,NO3,Cl,PO4,DOC,TDN,DON,DIC,SiO2,Mn,Fe,F,ANC,Cation,Anion,SpecCond,TheoryCond,Temp_C,GageHt,Flow,Hydro,FieldCode,VarCode,IonBal,IonErr,Qcode,Pass
7,2001,1,8,1/8/2001,1245,1.08,0.34,0.17,0.92,-888.88,-888.88,-888.88,-888.88,0.04,6.09,4.03,0.42,0.43,0,1.5,-888.88,0.05,67,5.8,-888.88,-888.88,-888.88,24.1,130.1,102.7,14.1,17,0.8,0.26,4.76, L ,0, AAA ,27.4,23.5,0,T
7,2001,1,16,1/16/2001,1335,1.01,0.37,0.15,0.9,-888.88,-888.88,-888.88,-888.88,0.01,6.04,4.1,0.45,0.37,0,1.35,-888.88,0.06,67,6,-888.88,-888.88,-888.88,25.7,125.5,103,14.2,16.8,0.5,0.24,3.62, L ,0, AAA ,22.5,19.7,0,T
7,2001,1,22,1/22/2001,1225,1.12,0.36,0.19,1.04,-888.88,-888.88,-888.88,-888.88,0.05,6.2,4.39,0.49,0.43,0,1.36,-888.88,0.08,67,6.2,-888.88,-888.88,-888.88,26.5,139.4,111.3,14.5,18.2,0.4,0.21,2.88, L ,0, AAA ,28.1,22.4,0,T
7,2001,1,29,1/29/2001,1330,1.14,0.42,0.18,1.1,-888.88,-888.88,-888.88,-888.88,0.01,6.3,4.24,0.48,0.4,0,1.54,-888.88,0.06,69,6.4,-888.88,-888.88,-888.88,31.9,145.1,107.2,14.8,18.4,0.4,0.2,2.47, L ,0, AAA ,37.9,30,0,T
7,2001,2,5,2/5/2001,1045,1.18,0.46,0.18,1.08,-888.88,-888.88,-888.88,-888.88,0.01,6.3,4.23,0.49,0.36,0,1.29,-888.88,0.05,79,6.8,-888.88,-888.88,-888.88,34.8,149.5,106,13.9,18.6,0.6,0.2,2.35, L ,0, AAA ,43.5,34.1,0,T
7,2001,2,12,2/12/2001,1420,1.25,0.41,0.2,1.04,-888.88,-888.88,-888.88,-888.88,0.02,6.2,4.25,0.97,0.43,0,1.28,-888.88,0.07,72,6.3,-888.88,-888.88,-888.88,29,148.6,116.1,15.3,19.1,0.4,0.23,3.5, L ,0, AAA ,32.5,24.6,0,T
7,2001,2,19,2/19/2001,1235,1.23,0.43,0.19,1.04,-888.88,-888.88,-888.88,-888.88,0.02,6.27,4.26,0.63,0.38,0,1.18,-888.88,0,68,6.3,-888.88,-888.88,-888.88,33.1,148.9,109.5,15.3,18.8,0.3,0.22,3.08, L ,0, AAA ,39.4,30.5,0,T
7,2001,2,26,2/26/2001,1340,1.24,0.47,0.19,1.06,-888.88,-888.88,-888.88,-888.88,0.01,6.26,4.21,0.59,0.38,0,1.22,-888.88,0,78,6.3,-888.88,-888.88,-888.88,35.5,152.8,107.8,15.5,19,0.6,0.22,2.81, L ,0, AAA ,45,34.5,0,T
7,2001,3,5,3/5/2001,1425,1.25,0.43,0.19,1.08,-888.88,-888.88,-888.88,-888.88,0.06,6.39,4.39,0.59,0.38,0,1.21,-888.88,0,77,6.5,-888.88,-888.88,-888.88,40.5,153.8,111.5,15.7,19.6,0.5,0.21,2.53, L ,0, AAA ,42.3,31.9,0,T
7,2001,3,12,3/12/2001,1200,1.26,0.48,0.2,1.12,-888.88,-888.88,-888.88,-888.88,0.01,6.34,4.41,0.58,0.39,0.01,1.23,-888.88,0,80,6.6,-888.88,-888.88,-888.88,40.9,157.8,112.1,15.9,19.8,0.5,0.2,2.44, L ,0, AAA ,45.7,33.9,0,T
7,2001,3,19,3/19/2001,1235,1.12,0.5,0.2,1.12,-888.88,-888.88,-888.88,-888.88,0.01,6.34,4.36,0.57,0.38,0,1.11,-888.88,0,95,6.7,-888.88,-888.88,-888.88,43.2,152,110.6,15.4,19.4,0.6,0.2,2.41, L ,0, AAA ,41.4,31.5,0,T
7,2001,3,26,3/26/2001,845,1.28,0.51,0.19,1.1,-888.88,-888.88,-888.88,-888.88,0.01,6.25,4.41,0.59,0.38,0,1.19,-888.88,0,68,6.5,-888.88,-888.88,-888.88,43.6,159.8,111.9,16.2,20,0.3,0.2,2.44, L ,0, AAA ,47.9,35.3,0,T
7,2001,4,2,4/2/2001,825,1.32,0.44,0.2,1.1,-888.88,-888.88,-888.88,-888.88,0.01,6.46,4.33,0.55,0.38,0,1.19,-888.88,0.06,97,6.4,-888.88,-888.88,-888.88,46.6,156.1,109.6,16.3,19.7,0.4,0.22,2.98, L ,0, AAA ,46.5,35,0,T
7,2001,4,9,4/9/2001,735,1.34,0.51,0.2,1.02,-888.88,-888.88,-888.88,-888.88,0.01,6.26,4.29,0.67,0.38,0,1.26,-888.88,0.08,95,6.3,-888.88,-888.88,-888.88,43.8,159.6,110.7,16.3,20,0.7,0.24,4.25, L ,0, AAA ,48.9,36.2,0,T
7,2001,4,16,4/16/2001,735,-999.99,-999.99,-999.99,-999.99,-888.88,-888.88,-888.88,-888.88,-999.99,5.45,-999.99,-999.99,-999.99,-999.99,1.51,-888.88,-999.99,41,-999.99,-888.88,-888.88,-888.88,5.9,-999.9,-999.9,14,-999.9,0.9,0.63,40, F ,970, EFGH ,-999.9,-999.9,1,F
7,2001,4,23,4/23/2001,830,0.89,0.24,0.17,0.55,-888.88,-888.88,-888.88,-888.88,0.01,5.03,3.27,1.15,0.3,0,3,-888.88,0.22,103,3.7,-888.88,-888.88,-888.88,-11.3,114.8,95,14.4,17.1,1.2,1.19,191.3, F ,911, AAA ,19.8,18.9,0,T
7,2001,4,30,4/30/2001,730,0.82,0.21,0.1,0.57,-888.88,-888.88,-888.88,-888.88,0.01,5.17,3.36,0.67,0.26,0,2.44,-888.88,0.13,95,3.9,-888.88,-888.88,-888.88,-8.6,100.3,88,12.2,14.8,1.9,0.72,55.17, F ,0, AAA ,12.3,13.1,0,T
7,2001,5,2,5/2/2001,1540,0.72,0.21,0.16,0.44,-888.88,-888.88,-888.88,-888.88,0.01,4.99,3.49,0.98,0.26,0,2.71,-888.88,0.1,32,3.1,-888.88,-888.88,-888.88,-12.4,105.7,95.7,14.4,17.1,5,1.34,254.57, R ,911, AAA ,10,9.9,0,T
7,2001,5,3,5/3/2001,1500,0.72,0.18,0.16,0.44,-888.88,-888.88,-888.88,-888.88,0.01,4.99,3.51,0.87,0.25,0,2.74,-888.88,0.13,31,3.1,-888.88,-888.88,-888.88,-12,101.5,94.1,14.4,16.7,5.2,1.2,196.47, F ,911, AAA ,7.4,7.6,1,T
7,2001,5,7,5/7/2001,1340,0.85,0.23,0.16,0.62,-888.88,-888.88,-888.88,-888.88,0.01,5.32,3.73,0.37,0.31,0,2.15,-888.88,0.11,46,4.2,-888.88,-888.88,-888.88,2.6,100,92.3,12.5,14.9,8.4,0.54,27.12, F ,0, AAA ,7.7,8,0,T
7,2001,5,14,5/14/2001,855,0.99,0.27,0.17,0.77,-888.88,-888.88,-888.88,-888.88,0.06,5.83,3.91,0.18,0.36,0,1.9,-888.88,0.11,64,5.1,-888.88,-888.88,-888.88,11.8,115.1,94.4,12.6,15.3,6.4,0.38,11.81, F ,0, AAA ,20.7,19.8,0,T
7,2001,5,21,5/21/2001,1150,0.99,0.33,0.2,0.82,-888.88,-888.88,-888.88,-888.88,0.01,5.92,4.21,0.13,0.35,0,1.79,-888.88,0.05,60,5.5,-888.88,-888.88,-888.88,13.2,119.3,99.5,13,15.9,10,0.24,3.73, F ,0, AAA ,19.8,18.1,0,T
7,2001,5,29,5/29/2001,1230,0.95,0.26,0.13,0.71,-888.88,-888.88,-888.88,-888.88,0.01,5.68,3.84,0.12,0.35,0,2.15,-888.88,0.07,53,4.7,-888.88,-888.88,-888.88,7.2,107.1,91.7,12.4,14.7,8.4,0.68,49.32, F ,0, AAA ,15.4,15.5,0,T
7,2001,6,4,6/4/2001,925,0.8,0.19,0.09,0.58,-888.88,-888.88,-888.88,-888.88,0.01,5.1,3.41,0.03,0.28,0,3.03,-888.88,0.09,124,4,-888.88,-888.88,-888.88,-9.6,96.4,79.3,12.6,14.2,7.5,0.87,87.95, F ,911, AAA ,17.1,19.5,0,T
7,2001,6,11,6/11/2001,930,0.97,0.31,0.15,0.77,-888.88,-888.88,-888.88,-888.88,0.01,5.88,4.2,0.07,0.31,0,1.71,-888.88,0.07,63,5.5,-888.88,-888.88,-888.88,12.8,113.3,97.2,12.7,15.3,9.7,0.29,6.05, L ,0, AAA ,16.1,15.3,0,T
7,2001,6,18,6/18/2001,1335,0.99,0.34,0.18,0.87,-888.88,-888.88,-888.88,-888.88,0.01,6,4.21,0.02,0.33,0,1.84,-888.88,0.06,60,5.8,-888.88,-888.88,-888.88,18.8,121.5,97.2,14.1,16,14.4,0.25,4.21, F ,0, AAA ,24.3,22.2,0,T
7,2001,6,25,6/25/2001,1245,0.99,0.38,0.19,1.08,-888.88,-888.88,-888.88,-888.88,0.01,6.3,4.41,0.07,0.4,0,1.76,-888.88,0.07,60,6.8,-888.88,-888.88,-888.88,26.3,134.1,104.1,15.8,17.4,15.2,0.17,1.71, L ,0, AAA ,30,25.2,0,T
7,2001,7,3,7/3/2001,1000,1.06,0.4,0.16,1.12,-888.88,-888.88,-888.88,-888.88,0.01,6.37,4.47,0.03,0.35,0,1.66,-888.88,0.06,63,6.9,-888.88,-888.88,-888.88,32.5,139.8,103.3,14.6,17.8,11.6,0.16,1.41, L ,0, AAA ,36.5,30,0,T
7,2001,7,9,7/9/2001,820,1.09,0.42,0.17,1.19,-888.88,-888.88,-888.88,-888.88,0.01,6.32,4.52,0.03,0.34,0,1.67,-888.88,0.07,69,7.1,-888.88,-888.88,-888.88,36.6,146.3,104.1,15.7,18.4,12.9,0.18,1.88, L ,0, AAA ,42.2,33.7,0,T
7,2001,7,16,7/16/2001,1230,1.1,0.43,0.17,1.23,-888.88,-888.88,-888.88,-888.88,0.01,6.39,4.41,0.07,0.38,0,1.6,-888.88,0.07,85,7.2,-888.88,-888.88,-888.88,37.2,149.2,103.6,15.9,18.5,13.2,0.16,1.41, L ,0, AAA ,45.6,36.1,0,T
7,2001,7,23,7/23/2001,1240,1.12,0.43,0.15,1.23,-888.88,-888.88,-888.88,-888.88,0.01,6.45,4.46,0.03,0.35,0,1.62,-888.88,0.08,67,7.4,-888.88,-888.88,-888.88,37,149.7,103.1,17.1,18.5,16.5,0.13,0.83, L ,0, AAA ,46.6,36.9,0,T
7,2001,7,30,7/30/2001,1315,1.17,0.45,0.14,1.34,-888.88,-888.88,-888.88,-888.88,0.01,6.59,4.57,0.08,0.37,0,1.52,-888.88,0.05,76,8,-888.88,-888.88,-888.88,45.5,158.3,106.8,17.2,19.6,14.1,0.1,0.4, L ,0, AAA ,51.5,38.9,0,T
7,2001,8,9,8/9/2001,820,1.26,0.48,0.17,1.61,-888.88,-888.88,-888.88,-888.88,0.01,6.54,4.66,0.21,0.41,0,1.6,-888.88,0.08,68,8.5,-888.88,-888.88,-888.88,56.9,177.8,111.9,20.5,21.5,17.9,0.06,0.15, L ,0, AAA ,65.9,45.5,0,T
7,2001,8,13,8/13/2001,1400,1.31,0.48,0.21,1.72,-888.88,-888.88,-888.88,-888.88,0.01,6.57,4.59,0.26,0.47,0,1.69,-888.88,0.19,116,8.7,-888.88,-888.88,-888.88,67,186,112.9,20.4,22.5,16,0.07,0.16, L ,0, AAA ,73.1,48.9,0,T
7,2001,8,20,8/20/2001,815,1.29,0.49,0.15,1.7,-888.88,-888.88,-888.88,-888.88,0.01,6.67,4.74,0.07,0.43,0,1.6,-888.88,0.1,78,8.8,-888.88,-888.88,-888.88,63.7,183.4,111.8,18.9,22.1,15.8,0.06,0.14, L ,0, AAA ,71.6,48.5,0,T
7,2001,8,27,8/27/2001,1010,1.39,0.54,0.18,1.78,-888.88,-888.88,-888.88,-888.88,0.01,6.77,4.69,0.08,0.46,0,1.65,-888.88,0.12,118,9.1,-888.88,-888.88,-888.88,76.4,196.7,111.8,19.1,23.4,14.6,0.06,0.1, R ,0, AAA ,84.9,55,0,T
7,2001,9,4,9/4/2001,945,1.2,0.44,0.13,1.61,-888.88,-888.88,-888.88,-888.88,0.01,6.79,4.68,0.01,0.38,0,1.5,-888.88,0.1,82,8.4,-888.88,-888.88,-888.88,58.3,170.3,108.2,16.9,20.8,12.5,0.06,0.14, L ,0, AAA ,62.1,44.6,0,T
7,2001,9,16,9/16/2001,1130,1.3,0.53,0.12,1.75,-888.88,-888.88,-888.88,-888.88,0.01,6.37,4.78,0.03,0.42,0,1.31,-888.88,0.09,197,8.8,-888.88,-888.88,-888.88,70,188.8,111.8,20.4,22.7,9.9,0.05,0.07, L ,912, AAA ,77,51.2,0,T
7,2001,9,21,9/21/2001,905,1,0.41,0.27,1.19,-888.88,-888.88,-888.88,-888.88,0.01,6.18,4.04,0.01,0.46,0,2.88,-888.88,0.14,68,5.4,-888.88,-888.88,-888.88,30.9,143.7,97.2,15.8,17.8,12.5,0.34,8.94, F ,0, AAA ,46.5,38.6,0,T
7,2001,10,1,10/1/2001,1325,1.06,0.42,0.14,1.08,-888.88,-888.88,-888.88,-888.88,0.01,6.16,4.29,0.01,0.42,0,1.81,-888.88,0.08,61,6.4,-888.88,-888.88,-888.88,25.8,139.4,101.2,15,17.4,8.9,0.19,2.01, L ,0, AAA ,38.2,31.8,0,T
7,2001,10,9,10/9/2001,1040,1.14,0.48,0.26,1.26,-888.88,-888.88,-888.88,-888.88,0.01,6.31,4.45,0.01,0.48,0,-999.99,-888.88,-999.99,92,6.9,-888.88,-888.88,-888.88,43.4,159,106.3,16.1,19.3,4.5,0.16,1.45, L ,0, AAA ,52.7,39.7,0,T
7,2001,10,15,10/15/2001,950,1.07,0.48,0.9,1.17,-888.88,-888.88,-888.88,-888.88,0.01,6.22,4.21,0.01,0.58,0.01,4.29,-888.88,0.11,78,6.7,-888.88,-888.88,-888.88,46.3,168.6,104.1,17.7,21,10.5,0.41,13.8, R ,0, AAA ,64.5,47.3,0,T
7,2001,10,22,10/22/2001,910,1.07,0.46,0.28,1,-888.88,-888.88,-888.88,-888.88,0.01,6.19,4.31,0.01,0.43,0,2.12,-888.88,0.09,64,6.2,-888.88,-888.88,-888.88,29.5,143.3,101.9,15.3,18,7.3,0.28,5.36, L ,0, AAA ,41.4,33.8,0,T
7,2001,10,29,10/29/2001,905,1.02,0.41,0.18,0.88,-888.88,-888.88,-888.88,-888.88,0.01,6.1,4.22,0.01,0.46,0,1.81,-888.88,0.06,59,5.7,-888.88,-888.88,-888.88,23.4,129,100.9,14.1,16.8,2.7,0.3,6.74, L ,0, AAA ,28.1,24.4,0,T
7,2001,11,5,11/5/2001,950,1.07,0.35,0.17,0.8,-888.88,-888.88,-888.88,-888.88,0.01,5.99,4.1,0.01,0.48,0,1.81,-888.88,0.07,54,5.5,-888.88,-888.88,-888.88,15.1,123.1,99,13.5,16.1,4.5,0.39,12.11, L ,0, AAA ,24.1,21.7,0,T
7,2001,11,13,11/13/2001,1320,1.1,0.37,0.14,0.88,-888.88,-888.88,-888.88,-888.88,0.01,6.12,4.21,0.01,0.47,0,1.51,-888.88,0.04,56,5.6,-888.88,-888.88,-888.88,19.7,128.7,101,13.9,16.6,1.1,0.29,5.8, L ,0, AAA ,27.7,24.1,0,T
7,2001,11,19,11/19/2001,1340,1.07,0.38,0.15,0.94,-888.88,-888.88,-888.88,-888.88,0.01,6.14,4.28,0.01,0.46,0,1.94,-888.88,0.05,61,6,-888.88,-888.88,-888.88,23.9,130.8,102.2,14.3,17,4.7,0.27,5.08, L ,0, AAA ,28.6,24.5,0,T
7,2001,11,26,11/26/2001,1040,0.99,0.32,0.21,0.75,-888.88,-888.88,-888.88,-888.88,0.01,5.57,4.02,0.14,0.6,0,2.47,-888.88,0.08,39,4.7,-888.88,-888.88,-888.88,5.5,118.4,102.8,13.8,16.3,5.6,0.75,62.63, F ,0, AAA ,15.6,14.1,0,T
7,2001,12,3,12/3/2001,1435,0.95,0.28,0.13,0.74,-888.88,-888.88,-888.88,-888.88,0.01,5.66,3.96,0.01,0.56,0,1.95,-888.88,0.08,43,4.8,-888.88,-888.88,-888.88,5.2,110.1,98.3,13,15.2,4.4,0.48,20.58, L ,0, AAA ,11.8,11.3,0,T
7,2001,12,10,12/10/2001,1400,1.02,0.33,0.13,0.82,-888.88,-888.88,-888.88,-888.88,0.01,5.93,4.03,0.01,0.51,0,1.63,-888.88,0.05,52,5.4,-888.88,-888.88,-888.88,14.3,118.9,98.4,13.6,15.7,1.4,0.34,8.81, L ,0, AAA ,20.5,18.9,0,T
7,2001,12,17,12/17/2001,1330,0.97,0.31,0.12,0.75,-888.88,-888.88,-888.88,-888.88,0.01,5.79,3.93,0.04,0.52,0,1.64,-888.88,0.07,48,5,-888.88,-888.88,-888.88,12.2,111.9,97.1,12.9,15.3,0.2,0.4,13.47, L ,0, AAA ,14.8,14.2,0,T
7,2001,12,24,12/24/2001,1330,1.04,0.34,0.14,0.83,-888.88,-888.88,-888.88,-888.88,0.01,6,4.07,0.11,0.49,0,1.6,-888.88,0.08,60,5.4,-888.88,-888.88,-888.88,18.5,121.3,100.2,14,16.1,0.6,0.32,7.53, L ,0, AAA ,21.1,19.1,0,T
7,2001,12,31,12/31/2001,1320,1.11,0.39,0.14,0.92,-888.88,-888.88,-888.88,-888.88,0.02,6.14,4.31,0.1,0.5,0,1.41,-888.88,0.05,69,5.8,-888.88,-888.88,-888.88,24.1,133.3,105.4,14.5,17.3,0.1,0.26,4.55, L ,0, AAA ,27.9,23.4,0,T
7,2002,1,8,1/8/2002,1020,1.11,0.37,0.14,1.01,-888.88,-888.88,-888.88,-888.88,0.01,6.13,4.26,0.14,0.46,0,1.39,-888.88,0.06,87,6.1,-888.88,-888.88,-888.88,28,134.8,103.8,14.5,17.4,0.2,0.23,3.54, L ,0, AAA ,31,26,0,T
7,2002,1,14,1/14/2002,1120,1.16,0.4,0.15,1.01,-888.88,-888.88,-888.88,-888.88,0.01,6.23,4.26,0.16,0.43,0,1.29,-888.88,0.07,72,6.3,-888.88,-888.88,-888.88,27.6,139.9,103.3,14.4,17.6,0.2,0.23,3.25, L ,0, AAA ,36.6,30.1,0,T
7,2002,1,22,1/22/2002,1240,1.21,0.41,0.15,1.02,-888.88,-888.88,-888.88,-888.88,0.01,6.24,4.29,0.17,0.42,0,1.35,-888.88,0.08,93,6.3,-888.88,-888.88,-888.88,31.2,143.6,103.8,15.2,18,0.1,0.22,2.91, L ,0, AAA ,39.8,32.2,0,T
7,2002,1,28,1/28/2002,825,1.18,0.4,0.15,0.95,-888.88,-888.88,-888.88,-888.88,0.01,6.16,4.23,0.27,0.45,0,1.29,-888.88,0.08,66,5.9,-888.88,-888.88,-888.88,26.8,138.4,105,14.7,17.7,0.7,0.27,5.04, L ,0, AAA ,33.4,27.4,0,T
7,2002,2,4,2/4/2002,1205,1.13,0.36,0.14,0.97,-888.88,-888.88,-888.88,-888.88,0.01,6.11,4.22,0.19,0.44,0,1.37,-888.88,0.07,82,5.7,-888.88,-888.88,-888.88,29.4,133.3,103.2,14.6,17.4,0.6,0.3,6.68, L ,0, AAA ,30.1,25.5,0,T
7,2002,2,11,2/11/2002,1315,1.06,0.34,0.14,0.77,-888.88,-888.88,-888.88,-888.88,0.01,5.7,3.91,0.74,0.5,0,1.6,-888.88,0.14,50,4.3,-888.88,-888.88,-888.88,7.3,121.9,107.3,13.9,16.5,0.1,0.63,39.68, F ,911, AAA ,14.6,12.7,0,T
7,2002,2,18,2/18/2002,1040,1.12,0.38,0.15,0.87,-888.88,-888.88,-888.88,-888.88,0.01,6.13,4.17,0.24,0.46,0,1.34,-888.88,0.08,51,5.4,-888.88,-888.88,-888.88,19.9,130.3,103.6,13.9,16.8,0.1,0.31,6.85, L ,0, AAA ,26.7,22.8,0,T
7,2002,2,25,2/25/2002,1230,1.07,0.35,0.14,0.83,-888.88,-888.88,-888.88,-888.88,0.01,6.04,4.1,0.26,0.49,0,1.3,-888.88,0.09,59,5.1,-888.88,-888.88,-888.88,16,123.5,103.3,13.8,16.3,1.4,0.36,10, L ,0, AAA ,20.2,17.8,0,T
7,2002,3,4,3/4/2002,1200,0.99,0.3,0.13,0.73,-888.88,-888.88,-888.88,-888.88,0.01,5.51,3.94,0.49,0.5,0,1.64,-888.88,0.12,56,4.5,-888.88,-888.88,-888.88,7.4,114.2,103.9,13.5,16.2,1.2,0.66,45.69, F ,0, AAA ,10.3,9.4,0,T
7,2002,3,11,3/11/2002,1155,0.96,0.29,0.15,0.69,-888.88,-888.88,-888.88,-888.88,0.01,5.28,3.84,0.78,0.56,0,1.83,-888.88,0.09,39,4.3,-888.88,-888.88,-888.88,3.9,111.2,108.2,14.1,16.4,1,0.68,47.91, F ,0, I ,3,2.7,0,T
7,2002,3,18,3/18/2002,1245,1,0.31,0.14,0.78,-888.88,-888.88,-888.88,-888.88,0.01,5.65,4.02,0.37,0.51,0,1.45,-888.88,0.04,47,4.9,-888.88,-888.88,-888.88,7.9,115.4,104,13.3,15.6,0.6,0.43,15.79, L ,0, I ,11.4,10.4,0,T
7,2002,3,25,3/25/2002,1250,1.03,0.34,0.15,0.84,-888.88,-888.88,-888.88,-888.88,0.01,5.86,4.04,0.27,0.48,0,0.4,-888.88,0,64,5.4,-888.88,-888.88,-888.88,14.4,121.4,101.9,13.4,15.8,0.6,0.32,7.88, L ,0, I ,19.5,17.5,0,T
7,2002,4,1,4/1/2002,740,0.94,0.29,0.14,0.68,-888.88,-888.88,-888.88,-888.88,0.01,5.38,3.81,0.61,0.49,0,1.7,-888.88,0.06,43,4.1,-888.88,-888.88,-888.88,7.6,108.4,102.9,13.4,15.7,1.7,0.76,63.65, R ,0, I ,5.5,5.2,0,T
7,2002,4,8,4/8/2002,930,0.96,0.3,0.14,0.72,-888.88,-888.88,-888.88,-888.88,0.01,5.58,3.92,0.4,0.49,0,1.57,-888.88,0.14,46,4.6,-888.88,-888.88,-888.88,-3.8,110.4,101.8,12.6,15,-999.9,0.45,18.04, L ,0, I ,8.6,8.1,0,T
7,2002,4,14,4/14/2002,1420,0.77,0.22,0.24,0.48,-888.88,-888.88,-888.88,-888.88,0.01,4.86,3.44,1.01,0.36,0,3.21,-888.88,0.28,39,3,-888.88,-888.88,-888.88,-16.2,97.6,98,15.5,17.2,2.5,0.3,6.68, L ,911, I ,-0.4,-0.4,0,T
7,2002,4,22,4/22/2002,800,0.86,0.26,0.15,0.61,-888.88,-888.88,-888.88,-888.88,0.01,5.31,3.84,0.27,0.43,0,1.99,-888.88,0.12,38,4.1,-888.88,-888.88,-888.88,5.9,99.9,96.3,12.4,14.9,3.3,0.48,20.58, L ,0, I ,3.6,3.7,0,T
7,2002,4,29,4/29/2002,920,0.9,0.27,0.14,0.64,-888.88,-888.88,-888.88,-888.88,0.01,5.56,3.85,0.21,0.37,0,1.74,-888.88,0.12,39,4.4,-888.88,-888.88,-888.88,5.8,101.6,93.9,12.1,14.2,2.3,0.44,16.61, L ,0, I ,7.7,7.9,0,T
7,2002,5,6,5/6/2002,1130,0.81,0.23,0.14,0.61,-888.88,-888.88,-888.88,-888.88,0.01,5.23,3.88,0.17,0.36,0,2.04,-888.88,0.09,38,4.1,-888.88,-888.88,-888.88,2.5,95.6,93.6,12.7,14.6,7.7,0.63,40.78, L ,0, I ,2,2.1,0,T
7,2002,5,13,5/13/2002,1020,0.87,0.26,0.17,0.66,-888.88,-888.88,-888.88,-888.88,0.01,5.51,3.86,0.06,0.37,0,1.87,-888.88,0.09,39,4.3,-888.88,-888.88,-888.88,4.8,101.2,91.7,11.8,14.1,6.3,0.53,26.38, R ,0, I ,9.5,9.8,0,T
7,2002,5,20,5/20/2002,955,0.82,0.24,0.14,0.62,-888.88,-888.88,-888.88,-888.88,0.01,5.38,3.89,0.05,0.34,0,1.85,-888.88,0.08,36,4,-888.88,-888.88,-888.88,4.8,95.7,91.3,11.8,14,4.6,0.45,17.75, L ,0, I ,4.4,4.7,0,T
7,2002,5,28,5/28/2002,1020,0.89,0.29,0.17,0.75,-888.88,-888.88,-888.88,-888.88,0.01,5.71,4.06,0.01,0.36,0,1.77,-888.88,0.06,39,4.9,-888.88,-888.88,-888.88,10.2,107.5,94.8,12.6,14.5,11,0.34,8.87, L ,0, I ,12.7,12.6,0,T
7,2002,6,3,6/3/2002,1035,0.94,0.29,0.17,0.75,-888.88,-888.88,-888.88,-888.88,0.01,5.84,4.08,0.01,0.36,0,1.72,-888.88,0.06,43,5,-888.88,-888.88,-888.88,13.3,109.5,95.2,12.4,14.7,7.6,0.37,10.63, L ,0, I ,14.3,14,0,T
7,2002,6,9,6/9/2002,1635,0.98,0.32,0.18,0.82,-888.88,-888.88,-888.88,-888.88,0.01,5.99,4.17,0.01,0.36,0,1.72,-888.88,0.09,47,5.3,-888.88,-888.88,-888.88,15.4,116.8,97,13.1,15.2,11.9,0.28,5.75, L ,0, I ,19.8,18.5,0,T
7,2002,6,17,6/17/2002,1030,0.89,0.24,0.13,0.7,-888.88,-888.88,-888.88,-888.88,0.01,5.62,4.02,0.01,0.31,0,1.86,-888.88,0.09,40,4.7,-888.88,-888.88,-888.88,9.1,100.6,92.5,12.1,14.1,8.7,0.47,19.75, L ,0, I ,8.1,8.4,0,T
7,2002,6,24,6/24/2002,1030,0.87,0.26,0.13,0.67,-888.88,-888.88,-888.88,-888.88,0.01,5.48,4.01,0.01,0.29,0,2.12,-888.88,0.12,31,4.5,-888.88,-888.88,-888.88,6.7,100.9,91.7,12.4,14.2,10.7,0.6,35.91, F ,0, I ,9.2,9.6,0,T
7,2002,7,1,7/1/2002,1050,0.98,0.32,0.14,0.88,-888.88,-888.88,-888.88,-888.88,0.01,5.97,4.2,0.01,0.36,0,1.77,-888.88,0.09,46,5.7,-888.88,-888.88,-888.88,18.3,118.5,97.7,14.5,15.5,14.3,0.25,4.29, L ,0, I ,20.8,19.2,0,T
7,2002,7,8,7/8/2002,1110,1.03,0.36,0.16,1.15,-888.88,-888.88,-888.88,-888.88,0.01,6.31,4.47,0.01,0.38,0,1.65,-888.88,0.09,69,7,-888.88,-888.88,-888.88,28.9,135.9,103.9,15.5,17.2,14.7,0.14,0.93, L ,969, I ,32,26.7,0,T
7,2002,7,15,7/15/2002,1000,1.08,0.38,0.15,1.21,-888.88,-888.88,-888.88,-888.88,0.01,6.22,4.49,0.01,0.4,0,1.72,-888.88,0.1,84,7.4,-888.88,-888.88,-888.88,33.2,142.5,104.8,15.7,17.8,14.1,0.12,0.71, L ,0, I ,37.7,30.5,0,T
7,2002,7,22,7/22/2002,1120,1.11,0.39,0.15,1.33,-888.88,-888.88,-888.88,-888.88,0.01,6.33,4.65,0.02,0.39,0,1.65,-888.88,0.09,86,8.4,-888.88,-888.88,-888.88,40.2,149.9,108,17.6,18.7,16.5,0.1,0.4, L ,0, I ,41.9,32.5,0,T
7,2002,7,29,7/29/2002,850,1.11,0.4,0.15,1.43,-888.88,-888.88,-888.88,-888.88,0.01,6.25,4.76,0.01,0.41,0,1.56,-888.88,0.09,92,8.4,-888.88,-888.88,-888.88,40.5,155.2,110.7,17.8,19.3,15.4,0.1,0.48, L ,0, I ,44.5,33.5,0,T
7,2002,8,5,8/5/2002,920,1.24,0.44,0.16,1.6,-888.88,-888.88,-888.88,-888.88,0.01,6.53,4.77,0.07,0.43,0,1.59,-888.88,0.11,115,8.7,-888.88,-888.88,-888.88,52.2,172.4,112.5,17.9,20.8,17.3,0.07,0.18, L ,0, I ,59.9,42,1,T
