Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrPO4PmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWAPO4PmgL,FWASO4SmgL
1993,2,1993,19932,20.5,110.2266667,79.85747667,2.015,N/A,N/A,N/A,0.00531,0.26,0.000174097,0.00027949,0.000453588,0.001195703,5.40E-02,N/A,N/A,N/A,2.98E-06,1.46E-04
1993,3,1993,19933,19.8,82.68733333,44.23302411,2.884,N/A,N/A,0.139896,N/A,0.3,9.94E-05,0.000165278,0.000264655,0.000950565,9.79E-01,N/A,N/A,6.20E-02,N/A,1.69E-01
1993,4,1993,19934,20,206.23,125.9518136,2.92,N/A,N/A,0.06699,0.002,0.565,0.000533677,0.001036169,0.001569846,0.002279777,4.94E-01,N/A,N/A,1.40E-02,2.49E-04,1.29E-01
1993,5,1993,19935,20.5,482.07,252.9685128,1.9675,N/A,N/A,0.14787,0.002,0.555,0.000162196,0.000491742,0.000653938,0.001376203,2.17E-01,N/A,N/A,9.45E-04,2.03E-04,8.08E-02
1993,6,1993,19936,21.94,286.21,108.2603936,2.534,N/A,N/A,0.07374,0.01283,0.526,0.000138361,0.000256854,0.000395216,0.000896467,3.55E-01,N/A,N/A,1.08E-02,8.23E-05,8.24E-02
1993,7,1993,19937,21,406.687931,242.4538854,2.345,N/A,N/A,0.14053,0.002,0.583333333,0.000288971,0.0006203,0.000909271,0.001923855,1.78E-02,N/A,N/A,2.07E-04,2.95E-06,1.54E-03
1993,8,1993,19938,21.8,127.52,14.7249527,2.318,N/A,N/A,0.09575,0.002,0.616,2.85E-05,0.00013068,0.000159199,0.000430648,1.12E-01,N/A,N/A,5.27E-03,9.85E-05,3.14E-02
1993,9,1993,19939,21.25,375.18,173.5942615,2.0975,N/A,N/A,0.0862475,0.002,0.5275,9.60E-05,0.000474603,0.000570564,0.000951256,2.45E-01,N/A,N/A,6.86E-03,2.48E-04,6.66E-02
1993,10,1993,199310,22,259.32,87.03426917,2.4125,N/A,N/A,0.095455,0.002,0.545,4.25E-05,0.000181853,0.000224311,0.000510059,1.22E-01,N/A,N/A,5.26E-03,1.02E-04,2.83E-02
1993,11,1993,199311,21,237.46,131.2404474,2.164,N/A,N/A,0.12783,0.002538,0.526,6.95E-05,0.00019498,0.000264482,0.001604916,3.60E-01,N/A,N/A,1.63E-02,5.07E-04,1.16E-01
1993,12,1993,199312,20.375,168.89,87.86649075,2.3175,N/A,N/A,0.08367,0.002,0.6125,9.65E-05,0.000246788,0.000343258,0.001365732,3.14E-01,N/A,N/A,4.45E-03,3.35E-04,1.05E-01
1994,1,1994,19941,19.625,208.03,153.7999161,2.105,N/A,N/A,0.18639,0.002,0.43,5.27E-05,0.000162959,0.000215645,0.001103867,2.43E-01,N/A,N/A,8.24E-04,2.60E-04,1.90E-03
1994,2,1994,19942,19.125,266.5081481,161.8536733,2.115,N/A,N/A,0.0776075,0.0047575,0.44,0.000189589,0.000275784,0.000465372,0.001136977,2.48E-01,N/A,N/A,6.14E-03,6.08E-04,5.64E-02
1994,3,1994,19943,19.6,73.66,50.56864642,2.684,N/A,N/A,0.137322,0.002,0.522,0.000115873,0.000122584,0.000238457,0.000566061,1.13E-01,N/A,N/A,5.11E-03,9.13E-05,2.08E-02
1994,4,1994,19944,20,186.69,124.4350226,2.265,N/A,N/A,0.1098575,0.002565,0.615,0.000216639,0.000334764,0.000551403,0.001451954,1.77E-01,N/A,N/A,9.20E-03,4.09E-04,6.43E-02
1994,5,1994,19945,21.2,154.7082353,90.07679966,2.735,N/A,N/A,0.062126,0.002,0.848,0.000174502,0.000244726,0.000419229,0.00073864,4.71E-01,N/A,N/A,4.41E-03,3.84E-04,1.86E-01
1994,6,1994,19946,22,235.69,165.0393817,2.652,N/A,N/A,0.07686,N/A,0.73,0.000169609,0.000471779,0.000641388,0.001529431,4.05E-01,N/A,N/A,1.15E-02,N/A,1.16E-01
1994,7,1994,19947,21.75,241.6042105,69.95135535,2.595,N/A,N/A,0.09361,N/A,0.6525,6.23E-05,0.00015618,0.000218465,0.001012388,1.95E-01,N/A,N/A,6.08E-03,N/A,5.28E-02
1994,8,1994,19948,22,150.0813333,74.25564113,2.848,N/A,N/A,N/A,N/A,0.792,0.000160426,0.000305493,0.00046592,0.001369307,4.87E-01,N/A,N/A,N/A,N/A,1.16E-01
1994,9,1994,19949,22,198.38,139.401588,2.2375,N/A,N/A,N/A,N/A,0.78,4.66E-05,0.00031195,0.00035857,0.001050523,5.61E-01,N/A,N/A,N/A,N/A,4.26E-01
1994,10,1994,199410,21.66666667,104.4493333,N/A,2.84,N/A,N/A,N/A,0.002,0.613333333,6.69E-05,0.000305374,0.00037225,0.00069749,N/A,N/A,N/A,N/A,N/A,N/A
1994,11,1994,199411,21.3,184.3042715,N/A,1.87,N/A,N/A,0.10411,N/A,0.572,0.000138248,0.000292511,0.000430759,0.001002248,N/A,N/A,N/A,N/A,N/A,N/A
1994,12,1994,199412,20.375,127.6131034,N/A,2.61,N/A,N/A,N/A,N/A,0.5175,0.00017974,0.000276399,0.000456139,0.001571894,N/A,N/A,N/A,N/A,N/A,N/A
1995,1,1995,19951,19.1,202.0993333,N/A,2.93,N/A,N/A,0.12109,0.002,0.366666667,0.000113275,0.000453132,0.000566407,0.002040049,N/A,N/A,N/A,N/A,N/A,N/A
1995,2,1995,19952,19.125,242.3348148,N/A,2.4075,N/A,N/A,N/A,N/A,0.845,0.000225751,0.000372172,0.000597924,0.001515473,N/A,N/A,N/A,N/A,N/A,N/A
1995,3,1995,19953,19.25,193.1713333,N/A,2.6625,N/A,N/A,N/A,N/A,0.595,4.26E-05,0.00014986,0.000192419,0.000761491,N/A,N/A,N/A,N/A,N/A,N/A
1995,4,1995,19954,20.625,125.425,N/A,2.9,N/A,N/A,N/A,0.002,0.65,8.39E-05,0.000195709,0.000279569,0.000537635,N/A,N/A,N/A,N/A,N/A,N/A
1995,5,1995,19955,21.4,339.1640226,N/A,2.665,N/A,N/A,N/A,0.00719,0.614,0.000267355,0.000597688,0.000865044,0.000937632,N/A,N/A,N/A,N/A,N/A,N/A
1995,6,1995,19956,23.5,238.8521739,N/A,N/A,N/A,N/A,N/A,0.002703333,0.643333333,0.000240667,0.000567506,0.000808174,0.001448473,N/A,N/A,N/A,N/A,N/A,N/A
1995,7,1995,19957,22.25,241.6042105,N/A,2.13,N/A,N/A,N/A,0.002,0.6525,8.70E-05,0.000280419,0.000367385,0.001222852,N/A,N/A,N/A,N/A,N/A,N/A
1995,8,1995,19958,22,365.5785714,N/A,N/A,N/A,N/A,N/A,0.002,0.584,0.000253516,0.000441378,0.000694895,0.001604139,N/A,N/A,N/A,N/A,N/A,N/A
1995,9,1995,19959,21.83333333,309.14,N/A,N/A,N/A,N/A,N/A,0.002,0.746666667,0.000905772,0.000394376,0.001300148,0.002246274,N/A,N/A,N/A,N/A,N/A,N/A
1995,10,1995,199510,22,361.99,N/A,N/A,N/A,N/A,N/A,0.002,0.073333333,0.000195758,0.000340833,0.00053659,0.001040942,N/A,N/A,N/A,N/A,N/A,N/A
1995,11,1995,199511,22.75,210.81,N/A,N/A,N/A,N/A,N/A,0.00457,0.42,0.000143212,0.000205545,0.000348757,0.0012327,N/A,N/A,N/A,N/A,N/A,N/A
1995,12,1995,199512,22.5,242.81,N/A,2.375,N/A,N/A,N/A,0.002,0.4625,0.000117625,0.000314565,0.00043219,0.001666757,N/A,N/A,N/A,N/A,N/A,N/A
1996,1,1996,19961,21.4,358.63,N/A,2.516,N/A,N/A,N/A,0.002,0.584,0.000163006,0.000388505,0.000551511,0.002323288,N/A,N/A,N/A,N/A,N/A,N/A
1996,2,1996,19962,20.75,118.36,N/A,3.0275,N/A,N/A,N/A,0.002,0.635,2.82E-05,0.000117875,0.000146042,0.000560732,N/A,N/A,N/A,N/A,N/A,N/A
1996,3,1996,19963,21,137.42,N/A,2.5225,N/A,N/A,N/A,0.002,0.61,0.00010524,0.000207844,0.000313083,0.00140947,N/A,N/A,N/A,N/A,N/A,N/A
1996,4,1996,19964,21.4,272.55,N/A,2.17,N/A,N/A,N/A,0.002906,0.545,0.000444577,0.000630119,0.001074696,0.003008958,N/A,N/A,N/A,N/A,N/A,N/A
1996,5,1996,19965,21.75,432.7706897,N/A,2.435,N/A,N/A,N/A,0.0029,0.565,0.000254874,0.000654456,0.00090933,0.002682079,N/A,N/A,N/A,N/A,N/A,N/A
1996,6,1996,19966,22.5,366.5,N/A,2.12,N/A,N/A,N/A,0.0026125,0.585,0.000148581,0.000449246,0.000597827,0.001720051,N/A,N/A,N/A,N/A,N/A,N/A
1996,7,1996,19967,22,347.44,N/A,2.895,N/A,N/A,N/A,0.00534,0.663333333,0.000100193,0.000491648,0.000591841,0.002248403,N/A,N/A,N/A,N/A,N/A,N/A
1996,8,1996,19968,22.75,325.34,N/A,2.9075,N/A,N/A,N/A,0.002,0.7,0.000243917,0.00047993,0.000723846,0.001948175,N/A,N/A,N/A,N/A,N/A,N/A
1996,9,1996,19969,23.25,677.37,N/A,1.72,N/A,N/A,N/A,0.002,0.5325,0.000105282,0.000428814,0.000534096,0.001414392,N/A,N/A,N/A,N/A,N/A,N/A
1996,10,1996,199610,23,224.78,N/A,2.412,N/A,N/A,0.119946667,0.002,0.605,9.45E-05,0.000200809,0.000295261,0.000746509,N/A,N/A,N/A,N/A,N/A,N/A
1996,11,1996,199611,22,488.67,N/A,1.78,N/A,N/A,0.096625,0.002,N/A,0.000224899,0.000779206,0.001004105,0.002588484,N/A,N/A,N/A,N/A,N/A,N/A
1996,12,1996,199612,20.75,241.1315625,N/A,2.615,N/A,N/A,0.1317025,0.002,N/A,0.000194905,0.000335685,0.00053059,0.00130041,N/A,N/A,N/A,N/A,N/A,N/A
1997,1,1997,19971,20.25,312.41,N/A,2.3675,N/A,N/A,0.1244225,0.002,N/A,0.000184128,0.000622977,0.000807105,0.003391989,N/A,N/A,N/A,N/A,N/A,N/A
1997,2,1997,19972,19.875,312.17,N/A,2.17,N/A,N/A,0.12307,0.002,N/A,4.35E-05,0.000303495,0.000346961,0.001887298,N/A,N/A,N/A,N/A,N/A,N/A
1997,3,1997,19973,20,167.14,N/A,2.775,N/A,N/A,0.114475,0.002,N/A,1.13E-05,0.000193162,0.000204415,0.000745022,N/A,N/A,N/A,N/A,N/A,N/A
1997,4,1997,19974,20.6,105.73125,N/A,2.884,N/A,N/A,0.148098,0.002412,2.37,0.000148268,0.000249227,0.000397495,0.000832164,N/A,N/A,N/A,N/A,N/A,N/A
1997,5,1997,19975,21.75,349,N/A,2.7675,0.00143,N/A,0.1168275,0.0051825,0.63,0.000114944,0.000606945,0.000721889,0.002137164,N/A,N/A,N/A,N/A,N/A,N/A
1997,6,1997,19976,21.75,172.98,N/A,2.793333333,N/A,N/A,0.13289,0.002,1,4.34E-05,0.000134792,0.000178166,0.00089588,N/A,N/A,N/A,N/A,N/A,N/A
1997,7,1997,19977,22.5,343.5353571,N/A,2.42,N/A,N/A,0.057253333,0.004395,N/A,3.97E-05,9.92E-05,0.000138882,0.001571907,N/A,N/A,N/A,N/A,N/A,N/A
1997,8,1997,19978,23,278.542381,N/A,2.326,N/A,N/A,0.076104,0.002,N/A,5.66E-05,0.000267662,0.00032428,0.001774761,N/A,N/A,N/A,N/A,N/A,N/A
1997,9,1997,19979,23,427.43,N/A,2.238,N/A,N/A,0.087268,0.002,1.33,0.000228697,0.000681104,0.000909801,0.002245754,N/A,N/A,N/A,N/A,N/A,N/A
1997,10,1997,199710,22.125,470.46,N/A,1.9,N/A,N/A,0.05657,0.002,0.51,4.95E-05,0.000217321,0.00026682,0.000466218,N/A,N/A,N/A,N/A,N/A,N/A
1997,11,1997,199711,22.125,1046.75625,N/A,2.133333333,N/A,N/A,0.087496667,0.002,0.786666667,0.000149356,0.000423657,0.000573014,0.001650145,N/A,N/A,N/A,N/A,N/A,N/A
1997,12,1997,199712,22,180.09,N/A,2.796666667,0.000903333,N/A,0.028666667,0.003925,0.47,1.98E-05,0.000109215,0.000128973,0.00049305,N/A,N/A,N/A,N/A,N/A,N/A
1998,1,1998,19981,21.33333333,626.81,N/A,2.346666667,0.00116,0.021756667,0.107936667,0.005716667,0.606666667,5.55E-05,0.000250293,0.000305798,0.001591557,N/A,N/A,N/A,N/A,N/A,N/A
1998,2,1998,19982,20.33333333,356.36,N/A,2.43,0.001345,0.003935,0.0765,0.002,0.635,0.000341344,0.001397744,0.001739088,0.004304468,N/A,N/A,N/A,N/A,N/A,N/A
1998,3,1998,19983,20.2,584.7633333,N/A,1.6025,0.000996,0.006436,0.034885,0.002,0.4975,0.000354558,0.000761442,0.001116,0.001812456,N/A,N/A,N/A,N/A,N/A,N/A
1998,4,1998,19984,20.25,618.72,N/A,1.525,0.0006125,0.0025,0.0265,0.00258,0.425,0.000255109,0.000481631,0.00073674,0.001624062,N/A,N/A,N/A,N/A,N/A,N/A
1998,5,1998,19985,21.75,1075.28,N/A,2.0825,0.001656667,0.00765,0.064755,0.00343,0.65,0.000163329,0.000544286,0.000707615,0.00152398,N/A,N/A,N/A,N/A,N/A,N/A
1998,6,1998,19986,22.8,504.9,N/A,2.094,0.001562,0.00386,0.04983,0.003728,0.52,4.76E-05,0.00019906,0.000246695,0.000925255,N/A,N/A,N/A,N/A,N/A,N/A
1998,7,1998,19987,22.75,509.23,N/A,2.3325,0.002175,0.0048525,0.0651425,0.002555,0.6375,5.50E-05,0.000244642,0.000299603,0.001984713,N/A,N/A,N/A,N/A,N/A,N/A
1998,8,1998,19988,22.75,759.45,N/A,2.0975,0.0017275,0.0025,0.0866125,0.006835,0.63,0.000153946,0.000612094,0.000766041,0.002254572,N/A,N/A,N/A,N/A,N/A,N/A
1998,9,1998,19989,22.375,642.4965517,N/A,1.275,0.0012525,0.0025,0.08873,0.0050075,0.5975,8.28E-05,0.000621667,0.00070449,0.002506627,N/A,N/A,N/A,N/A,N/A,N/A
1998,10,1998,199810,23,434.34,N/A,2.36,0.002103333,0.00702,0.1076425,0.0032075,0.8125,0.000159438,0.000551651,0.000711089,0.001564227,N/A,N/A,N/A,N/A,N/A,N/A
1998,11,1998,199811,22.25,663.19,N/A,2.265,0.0026725,0.007795,0.233735,0.002,0.81,6.19E-05,0.000221481,0.000283375,0.001468758,N/A,N/A,N/A,N/A,N/A,N/A
1998,12,1998,199812,21,1035.63,N/A,2.1225,0.001206667,0.017833333,0.176565,0.002826667,0.6,0.000145467,0.000314758,0.000460225,0.002649956,N/A,N/A,N/A,N/A,N/A,N/A
1999,1,1999,19991,20,648.95,N/A,2.1,0.0021,0.006375,0.19675,0.002,0.7325,0.000109327,0.00026828,0.000377608,0.002153806,N/A,N/A,N/A,N/A,N/A,N/A
1999,2,1999,19992,19.375,134.87,N/A,2.495,0.00116,0.01832,0.2162125,0.0025825,0.7025,3.85E-05,8.67E-05,0.000125169,0.00040058,N/A,N/A,N/A,N/A,N/A,N/A
1999,3,1999,19993,20.6,395.17,N/A,3.168,0.002218,0.009864,0.227844,0.002,0.71,4.39E-05,0.000133822,0.000177721,0.000462775,N/A,N/A,N/A,N/A,N/A,N/A
1999,4,1999,19994,21.5,197.35,N/A,2.675,0.0020225,0.0155425,0.175646667,0.002,0.77,6.54E-05,0.000180396,0.000245777,0.000749832,N/A,N/A,N/A,N/A,N/A,N/A
1999,5,1999,19995,22.25,378.4996667,N/A,2.603333333,0.000953333,0.010043333,0.124,0.005266667,0.94,0.000155073,0.000358667,0.00051374,0.001016652,N/A,N/A,N/A,N/A,N/A,N/A
1999,6,1999,19996,22.9,465.57,N/A,2.504,0.001144,0.010174,0.1342,0.004262,0.868,0.000403496,0.000982097,0.001385593,0.002274554,N/A,N/A,N/A,N/A,N/A,N/A
1999,7,1999,19997,22.5,773.66,N/A,2.1075,0.001325,0.0031475,0.11575,0.00401,0.71,0.000141566,0.000591574,0.00073314,0.002005575,N/A,N/A,N/A,N/A,N/A,N/A
1999,8,1999,19998,23,672.55,N/A,2.096,0.001614,0.018948,0.095,0.00882,0.73,4.23E-05,0.000430543,0.000472825,0.000927037,N/A,N/A,N/A,N/A,N/A,N/A
1999,9,1999,19999,21,683.8222222,N/A,2.56,0.00187,0.007975,0.173,0.003535,1.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1999,10,1999,199910,21,438.0185185,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.86E-05,0.000331116,0.000399678,0.00190702,N/A,N/A,N/A,N/A,N/A,N/A
1999,11,1999,199911,21.5,510.9310345,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.48E-05,0.000357102,0.000431946,0.001402856,N/A,N/A,N/A,N/A,N/A,N/A
1999,12,1999,199912,20,223.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2000,1,2000,20001,19.375,86.4,N/A,2.37,0.00085,N/A,0.168,N/A,0.53,4.91E-05,0.000362123,0.000411257,0.002175607,N/A,N/A,N/A,N/A,N/A,N/A
2000,2,2000,20002,19.3,83.9,N/A,2.238,0.001466,0.0025,0.1338,0.002778,0.552,6.37E-05,0.000229036,0.000292712,0.001021544,N/A,N/A,N/A,N/A,N/A,N/A
2000,3,2000,20003,18.75,57,N/A,2.765,0.0008225,0.0025,0.1695,0.004915,0.605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2000,4,2000,20004,18.825,102.9,N/A,2.8925,0.0010875,0.0025,0.15475,0.0042,0.64,0.000480764,0.000597337,0.0010781,0.001645441,N/A,N/A,N/A,N/A,N/A,N/A
2000,5,2000,20005,20,301.2,N/A,2.354,0.00122,0.003322,0.1132,0.004322,0.6,0.000238971,0.000728341,0.000967312,0.0019079,N/A,N/A,N/A,N/A,N/A,N/A
2000,6,2000,20006,21.5,166.8,N/A,2.4675,0.0019625,0.0025,0.0968075,0.00418,0.53,2.86E-05,4.16E-06,3.27E-05,0.001167363,N/A,N/A,N/A,N/A,N/A,N/A
2000,7,2000,20007,22.825,175,N/A,2.75,0.001235,0.0025,0.14018,0.0030225,0.53,0.000117733,0.000334186,0.000451919,0.001092967,N/A,N/A,N/A,N/A,N/A,N/A
2000,8,2000,20008,22.5,385.4,N/A,2.66,0.001974,0.005886,0.090442,0.003638,0.518,9.85E-05,0.000518255,0.0006168,0.002382166,N/A,N/A,N/A,N/A,N/A,N/A
2000,9,2000,20009,23.16666667,235,N/A,2.2575,0.0018625,0.0025,0.094,0.004405,0.5625,0.000139272,0.000426999,0.000566271,0.001531359,N/A,N/A,N/A,N/A,N/A,N/A
2000,10,2000,200010,22.3,222,N/A,2.764,0.001872,0.0025,0.1143,0.006698,0.548,1.92E-05,0.000143514,0.000162734,0.00028753,N/A,N/A,N/A,N/A,N/A,N/A
2000,11,2000,200011,21.275,227.6,N/A,2.6675,0.0015825,0.00424,0.116875,0.00712,0.6,8.52E-05,0.000380998,0.000466237,0.001414139,N/A,N/A,N/A,N/A,N/A,N/A
2000,12,2000,200012,19.25,139.8,N/A,2.5275,0.0013225,0.0078275,0.134625,0.0065,0.5575,4.17E-05,0.000320487,0.000362188,0.001694116,N/A,N/A,N/A,N/A,N/A,N/A
2001,1,2001,20011,18,110.4,N/A,2.492,0.001154,0.003296,0.1342,0.005586,0.512,5.52E-05,0.000237317,0.000292499,0.000905574,N/A,N/A,N/A,N/A,N/A,N/A
2001,2,2001,20012,17.375,151.4,N/A,2.3275,0.0015425,0.0056175,0.091,0.0047925,0.545,3.41E-05,0.00024022,0.00027434,0.001469741,N/A,N/A,N/A,N/A,N/A,N/A
2001,3,2001,20013,18.625,79.8,N/A,2.8725,0.0010275,0.0025,0.119,0.0031025,0.5725,0.00012444,0.000262314,0.000386754,0.000769598,N/A,N/A,N/A,N/A,N/A,N/A
2001,4,2001,20014,18.5,260.6,N/A,2.4075,0.001725,0.0033375,0.0785,0.0028475,0.565,0.000118612,0.000440319,0.000558931,0.001360446,N/A,N/A,N/A,N/A,N/A,N/A
2001,5,2001,20015,19.9,225.4,N/A,2.5,0.001796,0.0025,0.0662,0.002,0.556,0.000274827,0.000331135,0.000605962,0.000772418,N/A,N/A,N/A,N/A,N/A,N/A
2001,6,2001,20016,20.93333333,204.8,N/A,3.0825,0.001245,0.0025,0.109,0.00251,0.5825,8.41E-05,0.000325526,0.000409655,0.001010264,N/A,N/A,N/A,N/A,N/A,N/A
2001,7,2001,20017,22.75747051,191.9933333,N/A,2.7975,0.002695,0.0025,0.08375,0.00256,0.5875,0.000132656,0.000283386,0.000416042,0.001459932,N/A,N/A,N/A,N/A,N/A,N/A
2001,8,2001,20018,23.09553946,355.2,N/A,2.2875,0.0020875,0.0025,0.0675,0.0032275,0.53,0.000187164,0.000415646,0.00060281,0.001437578,N/A,N/A,N/A,N/A,N/A,N/A
2001,9,2001,20019,22.825,155.8,N/A,2.6625,0.00164,0.0025,0.072,0.0030025,0.5575,0.000103226,0.000309491,0.000412718,0.001005874,N/A,N/A,N/A,N/A,N/A,N/A
2001,10,2001,200110,22.22,273.4,N/A,2.386,0.00294,0.0025,0.0726,0.002,0.578,0.000119512,0.000504852,0.000624364,0.001596825,N/A,N/A,N/A,N/A,N/A,N/A
2001,11,2001,200111,20.975,379.4482759,N/A,2.53,0.0017675,0.0047875,0.1045,0.0038425,0.565,9.90E-05,0.00054129,0.000640256,0.002599516,N/A,N/A,N/A,N/A,N/A,N/A
2001,12,2001,200112,20.625,540.8,N/A,2.645,0.0018975,0.0046775,0.07675,0.0028975,0.5275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2002,1,2002,20021,20.1,215,N/A,2.27,0.001542,0.0025,0.1174,0.002,0.568,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2002,2,2002,20022,19.775,54.88,N/A,2.585,0.0012,0.0035875,0.137,0.002,0.5375,0.000210217,0.000256864,0.000467081,0.00131039,N/A,N/A,N/A,N/A,N/A,N/A
2002,3,2002,20023,19.925,75.68275862,N/A,2.795,0.0018025,0.010075,0.1015,0.00312,0.5725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2002,4,2002,20024,20.38,184.9,N/A,1.978,0.002658,0.0025,0.0592,0.00497,0.522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2002,5,2002,20025,20.9,147.8,N/A,2.285,0.002195,0.0052525,0.06675,0.0034175,0.6375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2002,6,2002,20026,22.425,112.1,N/A,2.205,0.002215,0.0056375,0.0695,0.00535,0.5825,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2002,7,2002,20027,23.02,53.816,N/A,2.788,0.001614,0.003588,0.0962,0.00323,0.678,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2002,8,2002,20028,23.35,135.3666667,N/A,2.5675,0.001695,0.003305,0.122855,0.0039475,0.6325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2002,9,2002,20029,22.675,123.5,N/A,1.9575,0.002795,0.003935,0.0685,0.005245,0.535,0.000154619,0.000428173,0.000582793,0.001297407,N/A,N/A,N/A,N/A,N/A,N/A
2002,10,2002,200210,22.56,165.9,N/A,2.376,0.00183,0.00424,0.0963,0.006486,0.516,0.000146169,0.000361461,0.00050763,0.001274212,N/A,N/A,N/A,N/A,N/A,N/A
2002,11,2002,200211,21.725,155.43,N/A,2.2975,0.0027075,0.008445,0.0775,0.004955,0.5325,3.93E-05,0.000171611,0.000210936,0.000700377,N/A,N/A,N/A,N/A,N/A,N/A
2002,12,2002,200212,20.56,177.66,N/A,2.53,0.001958,0.00694,0.1006,0.004712,0.55,8.35E-05,0.000172958,0.000256441,0.000959223,N/A,N/A,N/A,N/A,N/A,N/A
2003,1,2003,20031,19.975,241.49,N/A,0.98,0.001665,0.0052275,0.11975,0.0062375,0.5675,0.000146395,0.00023147,0.000377864,0.001124617,N/A,N/A,N/A,N/A,N/A,N/A
2003,2,2003,20032,19.95,128.1,N/A,2.265,0.0028125,0.0058925,0.069875,0.00508,0.5525,9.80E-05,0.000215215,0.000313255,0.001498133,N/A,N/A,N/A,N/A,N/A,N/A
2003,3,2003,20033,20.45,76.44,N/A,3.01,0.0013,0.0038075,0.129875,0.0107125,0.595,0.000141626,0.000193773,0.000335399,0.000606199,N/A,N/A,N/A,N/A,N/A,N/A
2003,4,2003,20034,20.96,749.67,N/A,2.388,0.001748,0.003426,0.0718,0.007162,0.502,0.000503009,0.000977548,0.001480557,0.00379289,N/A,N/A,N/A,N/A,N/A,N/A
2003,5,2003,20035,21.9,317.1,N/A,2.4425,0.00125,0.00399,0.07525,0.0082475,0.5025,0.000214938,0.000460302,0.00067524,0.001436071,N/A,N/A,N/A,N/A,N/A,N/A
2003,6,2003,20036,22,190.26,N/A,2.555,0.0028525,0.0036275,0.075875,0.00443,0.5575,0.000280504,0.000474802,0.000755306,0.001666307,N/A,N/A,N/A,N/A,N/A,N/A
2003,7,2003,20037,22.52,216.3,N/A,2.49,0.001978,0.0033,0.0654,0.002,0.574,0.000184426,0.000464537,0.000648963,0.003238136,N/A,N/A,N/A,N/A,N/A,N/A
2003,8,2003,20038,22.375,356.37,N/A,2.4175,0.0019475,0.005285,0.07275,0.002,0.575,0.000308054,0.000587259,0.000895313,0.00248484,N/A,N/A,N/A,N/A,N/A,N/A
2003,9,2003,20039,22.44,386.39,N/A,2.23,0.002796,0.010372,0.0606,0.003772,0.526,0.000117571,0.000371367,0.000488938,0.000865018,N/A,N/A,N/A,N/A,N/A,N/A
2003,10,2003,200310,22.375,145.74,N/A,2.8825,0.0013725,0.00505,0.13175,0.002,0.585,2.61E-05,0.000172422,0.000198569,0.000496454,N/A,N/A,N/A,N/A,N/A,N/A
2003,11,2003,200311,21.35,824.46,N/A,1.5275,0.0032275,0.01345,0.04975,0.0031175,0.3875,0.000172237,0.000467682,0.000639919,0.001406845,N/A,N/A,N/A,N/A,N/A,N/A
2003,12,2003,200312,20.26,380.36,N/A,2.032,0.001308,0.007336,0.06756,0.002,0.454,0.000119006,0.00052972,0.000648726,0.002650107,N/A,N/A,N/A,N/A,N/A,N/A
2004,1,2004,20041,19.4,131.67,N/A,2.6225,0.0013425,0.004785,0.10225,0.002703333,0.535,3.22E-05,0.000109027,0.000141202,0.000509355,N/A,N/A,N/A,N/A,N/A,N/A
2004,2,2004,20042,19.45,246.54,N/A,2.395,0.00167,0.0043425,0.11725,0.002,0.5825,0.000111296,0.000326607,0.000437903,0.00186391,N/A,N/A,N/A,N/A,N/A,N/A
2004,3,2004,20043,19.02,359.71,N/A,2.536,0.00127,0.00416,0.0557,0.003302,0.536,0.000108164,0.000332163,0.000440328,0.002252648,N/A,N/A,N/A,N/A,N/A,N/A
2004,4,2004,20044,20.325,194.04,N/A,2.3075,0.00179,0.00326,0.056375,0.00586,0.5175,0.000114945,0.000327242,0.000442187,0.000761221,N/A,N/A,N/A,N/A,N/A,N/A
2004,5,2004,20045,20.525,711.48,N/A,1.525,0.0023875,0.0025,0.025375,0.00648,0.5325,0.000419163,0.000965617,0.00138478,0.004251184,N/A,N/A,N/A,N/A,N/A,N/A
2004,6,2004,20046,21.98,153.3,N/A,2.39,0.001382,0.005856,0.0698,0.004222,0.506,0.000310668,0.000729083,0.001039751,0.00271266,N/A,N/A,N/A,N/A,N/A,N/A
