Location,Instr_ID,Date_,Avg_FlowRa,DailyFlow_
WS80,Weir80,8/22/2004,0,0
WS80,Weir80,8/23/2004,0,0
WS80,Weir80,8/24/2004,0,0
WS80,Weir80,8/25/2004,0,0
WS80,Weir80,8/26/2004,0,0
WS80,Weir80,8/27/2004,0,0
WS80,Weir80,8/28/2004,0,0
WS80,Weir80,8/29/2004,145.2,12545.308
WS80,Weir80,8/30/2004,129.166,11159.931
WS80,Weir80,8/31/2004,43.201,3732.573
WS80,Weir80,9/1/2004,17.389,1502.375
WS80,Weir80,9/2/2004,7.914,683.764
WS80,Weir80,9/3/2004,3.656,315.84
WS80,Weir80,9/4/2004,1.384,119.574
WS80,Weir80,9/5/2004,0.574,49.616
WS80,Weir80,9/6/2004,2.322,200.606
WS80,Weir80,9/7/2004,6.654,574.873
WS80,Weir80,9/8/2004,6.032,521.154
WS80,Weir80,9/9/2004,4.612,398.45
WS80,Weir80,9/10/2004,2.266,195.821
WS80,Weir80,9/11/2004,1.17,101.075
WS80,Weir80,9/12/2004,0.922,79.667
WS80,Weir80,9/13/2004,0.588,50.815
WS80,Weir80,9/14/2004,0.442,38.206
WS80,Weir80,9/15/2004,0.229,19.745
WS80,Weir80,9/16/2004,0.09,7.772
WS80,Weir80,9/17/2004,0.064,5.537
WS80,Weir80,9/18/2004,0.02,1.715
WS80,Weir80,9/19/2004,0,0
WS80,Weir80,9/20/2004,0,0
WS80,Weir80,9/21/2004,0,0
WS80,Weir80,9/22/2004,0,0
WS80,Weir80,9/23/2004,0,0
WS80,Weir80,9/24/2004,0,0
WS80,Weir80,9/25/2004,0,0
WS80,Weir80,9/26/2004,0,0
WS80,Weir80,9/27/2004,0,0
WS80,Weir80,9/28/2004,0,0
WS80,Weir80,9/29/2004,0,0
WS80,Weir80,9/30/2004,0,0
WS80,Weir80,10/1/2004,0,0
WS80,Weir80,10/2/2004,0,0
WS80,Weir80,10/3/2004,0,0
WS80,Weir80,10/4/2004,0,0
WS80,Weir80,10/5/2004,0,0
WS80,Weir80,10/6/2004,0,0
WS80,Weir80,10/7/2004,0,0
WS80,Weir80,10/8/2004,0,0
WS80,Weir80,10/9/2004,0,0
WS80,Weir80,10/10/2004,0,0
WS80,Weir80,10/11/2004,0,0
WS80,Weir80,10/12/2004,0,0
WS80,Weir80,10/13/2004,0,0
WS80,Weir80,10/14/2004,0,0
WS80,Weir80,10/15/2004,0,0
WS80,Weir80,10/16/2004,0,0
WS80,Weir80,10/17/2004,0,0
WS80,Weir80,10/18/2004,0,0
WS80,Weir80,10/19/2004,0,0
WS80,Weir80,10/20/2004,0,0
WS80,Weir80,10/21/2004,0,0
WS80,Weir80,10/22/2004,0,0
WS80,Weir80,10/23/2004,0,0
WS80,Weir80,10/24/2004,0,0
WS80,Weir80,10/25/2004,0,0
WS80,Weir80,10/26/2004,0,0
WS80,Weir80,10/27/2004,0,0
WS80,Weir80,10/28/2004,0,0
WS80,Weir80,10/29/2004,0,0
WS80,Weir80,10/30/2004,0,0
WS80,Weir80,10/31/2004,0,0
WS80,Weir80,11/1/2004,0,0
WS80,Weir80,11/2/2004,0,0
WS80,Weir80,11/3/2004,0,0
WS80,Weir80,11/4/2004,0,0
WS80,Weir80,11/5/2004,0,0
WS80,Weir80,11/6/2004,0,0
WS80,Weir80,11/7/2004,0,0
WS80,Weir80,11/8/2004,0,0
WS80,Weir80,11/9/2004,0,0
WS80,Weir80,11/10/2004,0,0
WS80,Weir80,11/11/2004,0,0
WS80,Weir80,11/12/2004,0,0
WS80,Weir80,11/13/2004,0,0
WS80,Weir80,11/14/2004,0,0
WS80,Weir80,11/15/2004,0,0
WS80,Weir80,11/16/2004,0,0
WS80,Weir80,11/17/2004,0,0
WS80,Weir80,11/18/2004,0,0
WS80,Weir80,11/19/2004,0,0
WS80,Weir80,11/20/2004,0,0
WS80,Weir80,11/21/2004,0,0
WS80,Weir80,11/22/2004,0,0
WS80,Weir80,11/23/2004,0,0
WS80,Weir80,11/24/2004,0,0
WS80,Weir80,11/25/2004,0,0
WS80,Weir80,11/26/2004,0,0
WS80,Weir80,11/27/2004,0,0
WS80,Weir80,11/28/2004,0,0
WS80,Weir80,11/29/2004,0,0
WS80,Weir80,11/30/2004,0,0
WS80,Weir80,12/1/2004,0,0
WS80,Weir80,12/2/2004,0,0
WS80,Weir80,12/3/2004,0,0
WS80,Weir80,12/4/2004,0,0
WS80,Weir80,12/5/2004,0,0
WS80,Weir80,12/6/2004,0,0
WS80,Weir80,12/7/2004,0,0
WS80,Weir80,12/8/2004,0,0
WS80,Weir80,12/9/2004,0,0
WS80,Weir80,12/10/2004,0,0
WS80,Weir80,12/11/2004,0,0
WS80,Weir80,12/12/2004,0,0
WS80,Weir80,12/13/2004,0,0
WS80,Weir80,12/14/2004,0,0
WS80,Weir80,12/15/2004,0,0
WS80,Weir80,12/16/2004,0,0
WS80,Weir80,12/17/2004,0,0
WS80,Weir80,12/18/2004,0,0
WS80,Weir80,12/19/2004,0,0
WS80,Weir80,12/20/2004,0,0
WS80,Weir80,12/21/2004,0,0
WS80,Weir80,12/22/2004,0,0
WS80,Weir80,12/23/2004,0,0
WS80,Weir80,12/24/2004,0,0
WS80,Weir80,12/25/2004,0,0
WS80,Weir80,12/26/2004,0,0
WS80,Weir80,12/27/2004,0,0
WS80,Weir80,12/28/2004,0,0
WS80,Weir80,12/29/2004,0,0
WS80,Weir80,12/30/2004,0,0
WS80,Weir80,12/31/2004,0,0
WS80,Weir80,1/1/2005,0,0
WS80,Weir80,1/2/2005,0,0
WS80,Weir80,1/3/2005,0,0
WS80,Weir80,1/4/2005,0,0
WS80,Weir80,1/5/2005,0,0
WS80,Weir80,1/6/2005,0,0
WS80,Weir80,1/7/2005,0,0
WS80,Weir80,1/8/2005,0,0
WS80,Weir80,1/9/2005,0,0
WS80,Weir80,1/10/2005,0,0
WS80,Weir80,1/11/2005,0,0
WS80,Weir80,1/12/2005,0,0
WS80,Weir80,1/13/2005,0,0
WS80,Weir80,1/14/2005,0,0
WS80,Weir80,1/15/2005,0,0
WS80,Weir80,1/16/2005,0,0
WS80,Weir80,1/17/2005,0,0
WS80,Weir80,1/18/2005,0,0
WS80,Weir80,1/19/2005,0,0
WS80,Weir80,1/20/2005,0,0
WS80,Weir80,1/21/2005,0,0
WS80,Weir80,1/22/2005,0,0
WS80,Weir80,1/23/2005,0,0
WS80,Weir80,1/24/2005,0,0
WS80,Weir80,1/25/2005,0,0
WS80,Weir80,1/26/2005,0,0
WS80,Weir80,1/27/2005,0,0
WS80,Weir80,1/28/2005,0,0
WS80,Weir80,1/29/2005,0,0
WS80,Weir80,1/30/2005,0,0
WS80,Weir80,1/31/2005,0,0
WS80,Weir80,2/1/2005,0,0
WS80,Weir80,2/2/2005,0,0
WS80,Weir80,2/3/2005,0,0
WS80,Weir80,2/4/2005,0,0
WS80,Weir80,2/5/2005,0,0
WS80,Weir80,2/6/2005,0,0
WS80,Weir80,2/7/2005,0,0
WS80,Weir80,2/8/2005,0,0
WS80,Weir80,2/9/2005,0,0
WS80,Weir80,2/10/2005,0,0
WS80,Weir80,2/11/2005,0,0
WS80,Weir80,2/12/2005,0,0
WS80,Weir80,2/13/2005,0,0
WS80,Weir80,2/14/2005,0,0
WS80,Weir80,2/15/2005,0,0
WS80,Weir80,2/16/2005,0,0
WS80,Weir80,2/17/2005,0,0
WS80,Weir80,2/18/2005,0,0
WS80,Weir80,2/19/2005,0,0
WS80,Weir80,2/20/2005,0,0
WS80,Weir80,2/21/2005,0.001,0.076
WS80,Weir80,2/22/2005,1.121,96.834
WS80,Weir80,2/23/2005,1.659,143.352
WS80,Weir80,2/24/2005,1.791,154.701
WS80,Weir80,2/25/2005,1.462,126.327
WS80,Weir80,2/26/2005,0.908,78.411
WS80,Weir80,2/27/2005,1.317,113.804
WS80,Weir80,2/28/2005,19.87,1716.749
WS80,Weir80,3/1/2005,12.233,1056.932
WS80,Weir80,3/2/2005,6.236,538.792
WS80,Weir80,3/3/2005,4.242,366.551
WS80,Weir80,3/4/2005,3.153,272.452
WS80,Weir80,3/5/2005,2.253,194.681
WS80,Weir80,3/6/2005,1.203,103.915
WS80,Weir80,3/7/2005,0.693,59.913
WS80,Weir80,3/8/2005,0.471,40.692
WS80,Weir80,3/9/2005,0.335,28.975
WS80,Weir80,3/10/2005,0.258,22.254
WS80,Weir80,3/11/2005,0.174,14.996
WS80,Weir80,3/12/2005,0.11,9.518
WS80,Weir80,3/13/2005,0.1,8.623
WS80,Weir80,3/14/2005,0.073,6.302
WS80,Weir80,3/15/2005,0.052,4.504
WS80,Weir80,3/16/2005,0.88,76.024
WS80,Weir80,3/17/2005,4.112,355.302
WS80,Weir80,3/18/2005,3.22,278.227
WS80,Weir80,3/19/2005,1.691,146.109
WS80,Weir80,3/20/2005,1.117,96.474
WS80,Weir80,3/21/2005,0.872,75.313
WS80,Weir80,3/22/2005,1.024,88.453
WS80,Weir80,3/23/2005,18.073,1561.503
WS80,Weir80,3/24/2005,12.772,1103.475
WS80,Weir80,3/25/2005,7.038,608.125
WS80,Weir80,3/26/2005,4.408,380.883
WS80,Weir80,3/27/2005,72.927,6300.87
WS80,Weir80,3/28/2005,124.083,10720.786
WS80,Weir80,3/29/2005,69.867,6036.482
WS80,Weir80,3/30/2005,31.723,2740.835
WS80,Weir80,3/31/2005,17.773,1535.564
WS80,Weir80,4/1/2005,10.877,939.733
WS80,Weir80,4/2/2005,26.99,2331.933
WS80,Weir80,4/3/2005,30.955,2674.514
WS80,Weir80,4/4/2005,16.26,1404.839
WS80,Weir80,4/5/2005,8.569,740.399
WS80,Weir80,4/6/2005,5.778,499.25
WS80,Weir80,4/7/2005,4.858,419.755
WS80,Weir80,4/8/2005,6.562,566.98
WS80,Weir80,4/9/2005,5.136,443.742
WS80,Weir80,4/10/2005,3.173,274.181
WS80,Weir80,4/11/2005,1.852,160.024
WS80,Weir80,4/12/2005,1.458,126.011
WS80,Weir80,4/13/2005,1.316,113.711
WS80,Weir80,4/14/2005,0.806,69.668
WS80,Weir80,4/15/2005,0.576,49.794
WS80,Weir80,4/16/2005,0.355,30.647
WS80,Weir80,4/17/2005,0.256,22.083
WS80,Weir80,4/18/2005,0.121,10.43
WS80,Weir80,4/19/2005,0.038,3.29
WS80,Weir80,4/20/2005,0.011,0.958
WS80,Weir80,4/21/2005,0,0
WS80,Weir80,4/22/2005,0,0
WS80,Weir80,4/23/2005,0,0
WS80,Weir80,4/24/2005,0,0
WS80,Weir80,4/25/2005,0,0
WS80,Weir80,4/26/2005,0,0
WS80,Weir80,4/27/2005,0,0
WS80,Weir80,4/28/2005,0,0
WS80,Weir80,4/29/2005,0,0
WS80,Weir80,4/30/2005,0,0
WS80,Weir80,5/1/2005,0,0
WS80,Weir80,5/2/2005,0,0
WS80,Weir80,5/3/2005,0,0
WS80,Weir80,5/4/2005,0,0
WS80,Weir80,5/5/2005,0,0
WS80,Weir80,5/6/2005,0,0
WS80,Weir80,5/7/2005,0,0
WS80,Weir80,5/8/2005,0,0
WS80,Weir80,5/9/2005,0,0
WS80,Weir80,5/10/2005,0,0
WS80,Weir80,5/11/2005,0,0
WS80,Weir80,5/12/2005,0,0
WS80,Weir80,5/13/2005,0,0
WS80,Weir80,5/14/2005,0,0
WS80,Weir80,5/15/2005,0,0
WS80,Weir80,5/16/2005,0,0
WS80,Weir80,5/17/2005,0,0
WS80,Weir80,5/18/2005,0,0
WS80,Weir80,5/19/2005,0,0
WS80,Weir80,5/20/2005,0,0
WS80,Weir80,5/21/2005,0,0
WS80,Weir80,5/22/2005,0,0
WS80,Weir80,5/23/2005,0,0
WS80,Weir80,5/24/2005,0,0
WS80,Weir80,5/25/2005,0,0
WS80,Weir80,5/26/2005,0,0
WS80,Weir80,5/27/2005,0,0
WS80,Weir80,5/28/2005,0,0
WS80,Weir80,5/29/2005,0,0
WS80,Weir80,5/30/2005,7.142,617.027
WS80,Weir80,5/31/2005,23.828,2058.749
WS80,Weir80,6/1/2005,42.242,3649.746
WS80,Weir80,6/2/2005,396.936,34295.231
WS80,Weir80,6/3/2005,324.331,28022.174
WS80,Weir80,6/4/2005,201.661,17423.49
WS80,Weir80,6/5/2005,124.84,10786.148
WS80,Weir80,6/6/2005,64.94,5610.836
WS80,Weir80,6/7/2005,29.121,2516.096
WS80,Weir80,6/8/2005,13.764,1189.22
WS80,Weir80,6/9/2005,15.189,1312.287
WS80,Weir80,6/10/2005,16.78,1449.783
WS80,Weir80,6/11/2005,7.591,655.848
WS80,Weir80,6/12/2005,3.692,318.999
WS80,Weir80,6/13/2005,2.082,179.847
WS80,Weir80,6/14/2005,1.196,103.364
WS80,Weir80,6/15/2005,0.626,54.074
WS80,Weir80,6/16/2005,0.222,19.159
WS80,Weir80,6/17/2005,0.059,5.091
WS80,Weir80,6/18/2005,0.008,0.672
WS80,Weir80,6/19/2005,0,0
WS80,Weir80,6/20/2005,0,0
WS80,Weir80,6/21/2005,0,0
WS80,Weir80,6/22/2005,0,0
WS80,Weir80,6/23/2005,0,0
WS80,Weir80,6/24/2005,0,0
WS80,Weir80,6/25/2005,0,0
WS80,Weir80,6/26/2005,0,0
WS80,Weir80,6/27/2005,0,0
WS80,Weir80,6/28/2005,45.259,3910.373
WS80,Weir80,6/29/2005,93.322,8063.036
WS80,Weir80,6/30/2005,43.581,3765.428
WS80,Weir80,7/1/2005,16.684,1441.532
WS80,Weir80,7/2/2005,26.415,2282.261
WS80,Weir80,7/3/2005,79.103,6834.491
WS80,Weir80,7/4/2005,228.454,19738.403
WS80,Weir80,7/5/2005,82.015,7086.066
WS80,Weir80,7/6/2005,30.767,2658.293
WS80,Weir80,7/7/2005,11.948,1032.312
WS80,Weir80,7/8/2005,5.958,514.769
WS80,Weir80,7/9/2005,15.946,1377.705
WS80,Weir80,7/10/2005,86.196,7447.309
WS80,Weir80,7/11/2005,52.062,4498.137
WS80,Weir80,7/12/2005,25.814,2230.289
WS80,Weir80,7/13/2005,12.677,1095.291
WS80,Weir80,7/14/2005,27.397,2367.126
WS80,Weir80,7/15/2005,116.833,10094.399
WS80,Weir80,7/16/2005,117.154,10122.114
WS80,Weir80,7/17/2005,44.065,3807.203
WS80,Weir80,7/18/2005,17.828,1540.359
WS80,Weir80,7/19/2005,8.37,723.164
WS80,Weir80,7/20/2005,3.911,337.904
WS80,Weir80,7/21/2005,3.059,264.258
WS80,Weir80,7/22/2005,4.247,366.933
WS80,Weir80,7/23/2005,3.129,270.327
WS80,Weir80,7/24/2005,2.031,175.466
WS80,Weir80,7/25/2005,1.27,109.694
WS80,Weir80,7/26/2005,0.842,72.769
WS80,Weir80,7/27/2005,0.319,27.605
WS80,Weir80,7/28/2005,0.094,8.079
WS80,Weir80,7/29/2005,0.027,2.359
WS80,Weir80,7/30/2005,1.169,100.977
WS80,Weir80,7/31/2005,32.799,2833.857
WS80,Weir80,8/1/2005,32.902,2842.696
WS80,Weir80,8/2/2005,17.023,1470.777
WS80,Weir80,8/3/2005,8.035,694.244
WS80,Weir80,8/4/2005,3.354,289.756
WS80,Weir80,8/5/2005,1.467,126.722
WS80,Weir80,8/6/2005,1.704,147.194
WS80,Weir80,8/7/2005,3.416,295.137
WS80,Weir80,8/8/2005,16.416,1418.34
WS80,Weir80,8/9/2005,104.883,9061.93
WS80,Weir80,8/10/2005,61.977,5354.851
WS80,Weir80,8/11/2005,27.606,2385.191
WS80,Weir80,8/12/2005,14.027,1211.963
WS80,Weir80,8/13/2005,7.961,687.851
WS80,Weir80,8/14/2005,5.361,463.169
WS80,Weir80,8/15/2005,3.254,281.186
WS80,Weir80,8/16/2005,1.765,152.529
WS80,Weir80,8/17/2005,1.589,137.316
WS80,Weir80,8/18/2005,13.166,1137.567
WS80,Weir80,8/19/2005,23.052,1991.653
WS80,Weir80,8/20/2005,10.027,866.302
WS80,Weir80,8/21/2005,4.817,416.218
WS80,Weir80,8/22/2005,2.683,231.776
WS80,Weir80,8/23/2005,7.322,632.593
WS80,Weir80,8/24/2005,193.753,16740.283
WS80,Weir80,8/25/2005,146.466,12654.622
WS80,Weir80,8/26/2005,59.146,5110.222
WS80,Weir80,8/27/2005,48.867,4222.082
WS80,Weir80,8/28/2005,30.608,2644.507
WS80,Weir80,8/29/2005,15.356,1326.797
WS80,Weir80,8/30/2005,8.968,774.868
WS80,Weir80,8/31/2005,7.054,609.47
WS80,Weir80,9/1/2005,7.66,661.821
WS80,Weir80,9/2/2005,6.904,596.476
WS80,Weir80,9/3/2005,5.397,466.269
WS80,Weir80,9/4/2005,4.018,347.172
WS80,Weir80,9/5/2005,2.464,212.891
WS80,Weir80,9/6/2005,1.437,124.154
WS80,Weir80,9/7/2005,0.893,77.186
WS80,Weir80,9/8/2005,0.344,29.736
WS80,Weir80,9/9/2005,0.093,8
WS80,Weir80,9/10/2005,0.021,1.774
WS80,Weir80,9/11/2005,0,0
WS80,Weir80,9/12/2005,0,0
WS80,Weir80,9/13/2005,0,0
WS80,Weir80,9/14/2005,0,0
WS80,Weir80,9/15/2005,0,0
WS80,Weir80,9/16/2005,0,0
WS80,Weir80,9/17/2005,0,0
WS80,Weir80,9/18/2005,0,0
WS80,Weir80,9/19/2005,0,0
WS80,Weir80,9/20/2005,0,0
WS80,Weir80,9/21/2005,0,0
WS80,Weir80,9/22/2005,0,0
WS80,Weir80,9/23/2005,0,0
WS80,Weir80,9/24/2005,0,0
WS80,Weir80,9/25/2005,0,0
WS80,Weir80,9/26/2005,0,0
WS80,Weir80,9/27/2005,0,0
WS80,Weir80,9/28/2005,0,0
WS80,Weir80,9/29/2005,0,0
WS80,Weir80,9/30/2005,0,0
WS80,Weir80,10/1/2005,0,0
WS80,Weir80,10/2/2005,0,0
WS80,Weir80,10/3/2005,0,0
WS80,Weir80,10/4/2005,0,0
WS80,Weir80,10/5/2005,0,0
WS80,Weir80,10/6/2005,53.605,4631.466
WS80,Weir80,10/7/2005,205.93,17792.319
WS80,Weir80,10/8/2005,119.513,10325.909
WS80,Weir80,10/9/2005,52.238,4513.338
WS80,Weir80,10/10/2005,26.827,2317.812
WS80,Weir80,10/11/2005,22.731,1963.973
WS80,Weir80,10/12/2005,27.259,2355.197
WS80,Weir80,10/13/2005,15.954,1378.455
WS80,Weir80,10/14/2005,9.098,786.057
WS80,Weir80,10/15/2005,5.175,447.093
WS80,Weir80,10/16/2005,4.923,425.309
WS80,Weir80,10/17/2005,4.444,383.919
WS80,Weir80,10/18/2005,2.968,256.403
WS80,Weir80,10/19/2005,0.785,67.865
WS80,Weir80,10/20/2005,0.222,19.208
WS80,Weir80,10/21/2005,0.179,15.45
WS80,Weir80,10/22/2005,0.47,40.611
WS80,Weir80,10/23/2005,0.209,18.033
WS80,Weir80,10/24/2005,2.164,186.974
WS80,Weir80,10/25/2005,6.275,542.124
WS80,Weir80,10/26/2005,3.12,269.587
WS80,Weir80,10/27/2005,1.818,157.065
WS80,Weir80,10/28/2005,1.324,114.351
WS80,Weir80,10/29/2005,0.873,75.398
WS80,Weir80,10/30/2005,0.626,54.105
WS80,Weir80,10/31/2005,0.445,38.485
WS80,Weir80,11/1/2005,0.319,27.54
WS80,Weir80,11/2/2005,0.112,9.667
WS80,Weir80,11/3/2005,0.039,3.391
WS80,Weir80,11/4/2005,0.018,1.512
WS80,Weir80,11/5/2005,0,0
WS80,Weir80,11/6/2005,0,0
WS80,Weir80,11/7/2005,0,0
WS80,Weir80,11/8/2005,0,0
WS80,Weir80,11/9/2005,0,0
WS80,Weir80,11/10/2005,0,0
WS80,Weir80,11/11/2005,0,0
WS80,Weir80,11/12/2005,0,0
WS80,Weir80,11/13/2005,0,0
WS80,Weir80,11/14/2005,0,0
WS80,Weir80,11/15/2005,0,0
WS80,Weir80,11/16/2005,0,0
WS80,Weir80,11/17/2005,0,0
WS80,Weir80,11/18/2005,0,0
WS80,Weir80,11/19/2005,0,0
WS80,Weir80,11/20/2005,0,0
WS80,Weir80,11/21/2005,29.753,2570.628
WS80,Weir80,11/22/2005,30.154,2605.323
WS80,Weir80,11/23/2005,15.775,1362.973
WS80,Weir80,11/24/2005,9.187,793.778
WS80,Weir80,11/25/2005,5.78,499.413
WS80,Weir80,11/26/2005,4.174,360.623
WS80,Weir80,11/27/2005,3.732,322.416
WS80,Weir80,11/28/2005,4.271,368.993
WS80,Weir80,11/29/2005,6.23,538.279
WS80,Weir80,11/30/2005,9.391,811.412
WS80,Weir80,12/1/2005,6.089,526.055
WS80,Weir80,12/2/2005,3.831,331.039
WS80,Weir80,12/3/2005,3.368,290.996
WS80,Weir80,12/4/2005,2.91,251.42
WS80,Weir80,12/5/2005,4.925,425.561
WS80,Weir80,12/6/2005,17.487,1510.862
WS80,Weir80,12/7/2005,13.171,1137.983
WS80,Weir80,12/8/2005,11.305,976.734
WS80,Weir80,12/9/2005,21.053,1819.007
WS80,Weir80,12/10/2005,21.427,1851.325
WS80,Weir80,12/11/2005,15.24,1316.745
WS80,Weir80,12/12/2005,13.815,1193.65
WS80,Weir80,12/13/2005,NULL,NULL
WS80,Weir80,12/14/2005,NULL,NULL
WS80,Weir80,12/15/2005,4.368,377.402
WS80,Weir80,12/16/2005,4.867,420.473
WS80,Weir80,12/17/2005,4.703,406.296
WS80,Weir80,12/18/2005,62.32,5384.405
WS80,Weir80,12/19/2005,54.795,4734.274
WS80,Weir80,12/20/2005,33.408,2886.41
WS80,Weir80,12/21/2005,21.67,1872.306
WS80,Weir80,12/22/2005,14.267,1232.635
WS80,Weir80,12/23/2005,10.238,884.536
WS80,Weir80,12/24/2005,8.26,713.662
WS80,Weir80,12/25/2005,7.601,656.757
WS80,Weir80,12/26/2005,6.719,580.489
WS80,Weir80,12/27/2005,4.872,420.91
WS80,Weir80,12/28/2005,4.017,347.063
WS80,Weir80,12/29/2005,4.961,428.673
WS80,Weir80,12/30/2005,4.77,412.106
WS80,Weir80,12/31/2005,3.818,329.836
WS80,Weir80,1/1/2006,3.013,260.365
WS80,Weir80,1/2/2006,30.429,2629.047
WS80,Weir80,1/3/2006,93.468,8075.63
WS80,Weir80,1/4/2006,50.047,4324.025
WS80,Weir80,1/5/2006,32.297,2790.434
WS80,Weir80,1/6/2006,22.296,1926.374
WS80,Weir80,1/7/2006,14.536,1255.914
WS80,Weir80,1/8/2006,10.278,888.011
WS80,Weir80,1/9/2006,7.91,683.389
WS80,Weir80,1/10/2006,6.089,526.112
WS80,Weir80,1/11/2006,5.229,451.789
WS80,Weir80,1/12/2006,4.89,422.47
WS80,Weir80,1/13/2006,4.306,372.029
WS80,Weir80,1/14/2006,12.265,1059.698
WS80,Weir80,1/15/2006,10.684,923.136
WS80,Weir80,1/16/2006,9.266,800.576
WS80,Weir80,1/17/2006,8.662,748.408
WS80,Weir80,1/18/2006,6.187,534.52
WS80,Weir80,1/19/2006,4.688,405.062
WS80,Weir80,1/20/2006,3.516,303.799
WS80,Weir80,1/21/2006,3.102,267.99
WS80,Weir80,1/22/2006,3.009,260.01
WS80,Weir80,1/23/2006,3.67,317.076
WS80,Weir80,1/24/2006,12.711,1098.213
WS80,Weir80,1/25/2006,10.009,864.786
WS80,Weir80,1/26/2006,5.685,491.208
WS80,Weir80,1/27/2006,3.412,294.821
WS80,Weir80,1/28/2006,2.46,212.567
WS80,Weir80,1/29/2006,2.28,197.027
WS80,Weir80,1/30/2006,2.491,215.236
WS80,Weir80,1/31/2006,15.208,1313.939
WS80,Weir80,2/1/2006,14.634,1264.337
WS80,Weir80,2/2/2006,14.368,1241.354
WS80,Weir80,2/3/2006,61.861,5344.833
WS80,Weir80,2/4/2006,43.148,3727.957
WS80,Weir80,2/5/2006,26.51,2290.49
WS80,Weir80,2/6/2006,17.45,1507.646
WS80,Weir80,2/7/2006,14.411,1245.08
WS80,Weir80,2/8/2006,11.606,1002.8
WS80,Weir80,2/9/2006,8.658,748.083
WS80,Weir80,2/10/2006,6.304,544.647
WS80,Weir80,2/11/2006,6.095,526.616
WS80,Weir80,2/12/2006,7.554,652.631
WS80,Weir80,2/13/2006,5.641,487.382
WS80,Weir80,2/14/2006,4.973,429.673
WS80,Weir80,2/15/2006,3.964,342.47
WS80,Weir80,2/16/2006,2.728,235.672
WS80,Weir80,2/17/2006,2.428,209.818
WS80,Weir80,2/18/2006,2.041,176.357
WS80,Weir80,2/19/2006,1.598,138.085
WS80,Weir80,2/20/2006,1.543,133.297
WS80,Weir80,2/21/2006,2.148,185.556
WS80,Weir80,2/22/2006,2.388,206.324
WS80,Weir80,2/23/2006,2.641,228.149
WS80,Weir80,2/24/2006,1.779,153.727
WS80,Weir80,2/25/2006,2.565,221.643
WS80,Weir80,2/26/2006,104.658,9042.488
WS80,Weir80,2/27/2006,67.314,5815.9
WS80,Weir80,2/28/2006,39.043,3373.284
WS80,Weir80,3/1/2006,25.499,2203.136
WS80,Weir80,3/2/2006,18.867,1630.08
WS80,Weir80,3/3/2006,17.269,1492.043
WS80,Weir80,3/4/2006,13.07,1129.212
WS80,Weir80,3/5/2006,10.134,875.546
WS80,Weir80,3/6/2006,7.983,689.734
WS80,Weir80,3/7/2006,4.185,361.598
WS80,Weir80,3/8/2006,2.774,239.647
WS80,Weir80,3/9/2006,2.216,191.464
WS80,Weir80,3/10/2006,2.152,185.919
WS80,Weir80,3/11/2006,1.939,167.549
WS80,Weir80,3/12/2006,1.522,131.519
WS80,Weir80,3/13/2006,2.195,189.659
WS80,Weir80,3/14/2006,2.791,241.133
WS80,Weir80,3/15/2006,1.824,157.626
WS80,Weir80,3/16/2006,0.695,60.068
WS80,Weir80,3/17/2006,0.475,41.03
WS80,Weir80,3/18/2006,0.293,25.311
WS80,Weir80,3/19/2006,0.242,20.927
WS80,Weir80,3/20/2006,0.223,19.296
WS80,Weir80,3/21/2006,0.519,44.808
WS80,Weir80,3/22/2006,0.856,73.935
WS80,Weir80,3/23/2006,0.541,46.76
WS80,Weir80,3/24/2006,1.051,90.773
WS80,Weir80,3/25/2006,0.844,72.893
WS80,Weir80,3/26/2006,0.5,43.168
WS80,Weir80,3/27/2006,0.331,28.556
WS80,Weir80,3/28/2006,0.223,19.294
WS80,Weir80,3/29/2006,0.185,15.99
WS80,Weir80,3/30/2006,0.165,14.23
WS80,Weir80,3/31/2006,0.156,13.478
WS80,Weir80,4/1/2006,0.185,15.973
WS80,Weir80,4/2/2006,0.143,12.325
WS80,Weir80,4/3/2006,0.131,11.332
WS80,Weir80,4/4/2006,0.075,6.462
WS80,Weir80,4/5/2006,0.046,3.933
WS80,Weir80,4/6/2006,0.025,2.126
WS80,Weir80,4/7/2006,0.013,1.159
WS80,Weir80,4/8/2006,0.116,10.045
WS80,Weir80,4/9/2006,1.213,104.777
WS80,Weir80,4/10/2006,0.705,60.926
WS80,Weir80,4/11/2006,0.305,26.326
WS80,Weir80,4/12/2006,0.159,13.76
WS80,Weir80,4/13/2006,0.119,10.251
WS80,Weir80,4/14/2006,0.072,6.26
WS80,Weir80,4/15/2006,0.035,2.995
WS80,Weir80,4/16/2006,0,0
WS80,Weir80,4/17/2006,0,0
WS80,Weir80,4/18/2006,0,0
WS80,Weir80,4/19/2006,0,0
WS80,Weir80,4/20/2006,0,0
WS80,Weir80,4/21/2006,0,0
WS80,Weir80,4/22/2006,0,0
WS80,Weir80,4/23/2006,0,0
WS80,Weir80,4/24/2006,0,0
WS80,Weir80,4/25/2006,0,0
WS80,Weir80,4/26/2006,0,0
WS80,Weir80,4/27/2006,0.195,16.817
WS80,Weir80,4/28/2006,0.168,14.485
WS80,Weir80,4/29/2006,0.06,5.191
WS80,Weir80,4/30/2006,0.011,0.974
WS80,Weir80,5/1/2006,0,0
WS80,Weir80,5/2/2006,0,0
WS80,Weir80,5/3/2006,0,0
WS80,Weir80,5/4/2006,0,0
WS80,Weir80,5/5/2006,0,0
