WS,Year,Month,Day,Date,EST,Ca,Mg,K,Na,Al_Ferron,TMAl,OMAl,Al_ICP,NH4,pH,SO4,NO3,Cl,PO4,DOC,TDN,DON,DIC,SiO2,Mn,Fe,F,ANC,Cation,Anion,SpecCond,TheoryCond,Temp_C,GageHt,Flow,Hydro,FieldCode,VarCode,IonBal,IonErr,Qcode,Pass
9,1999,7,26,7/26/1999,1220,0.77,0.28,0.29,1.17,-888.88,-888.89,-888.89,-888.88,0.01,4.9,3.62,0.01,0.42,0.01,9.55,-888.88,0.19,55,7.6,-888.88,-888.88,-888.88,-16.6,144.6,87.3,16.9,19,15.5,0.13,0.9, L ,0, AAA ,57.3,49.4,0,T
9,1999,8,2,8/2/1999,1220,0.85,0.39,0.33,1.26,-888.88,-888.89,-888.89,-888.88,0.01,4.88,3.6,0.06,0.45,0.01,10.93,-888.88,0.24,71,8.4,-888.88,-888.88,-888.88,-17.7,167.4,88.5,17.5,20.7,15.6,0.08,0.27, L ,0, AAA ,78.9,61.7,0,T
9,1999,8,8,8/8/1999,1335,0.94,0.35,0.44,1.13,-888.88,-888.89,-888.89,-888.88,0.01,4.91,3.71,0.01,0.39,0.02,9.6,-888.88,0.21,49,7.4,-888.88,-888.88,-888.88,-15.1,160.6,88.3,16.5,20,12,0.28,5.55, F ,0, AAA ,72.3,58.1,0,T
9,1999,8,9,8/9/1999,1240,1.05,0.38,0.26,1.02,-888.88,-888.89,-888.89,-888.88,0.01,4.73,4.38,0.01,0.4,0.01,11.25,-888.88,0.25,42,8.2,-888.88,-888.88,-888.88,-24.1,174,102.5,18.9,24,11.8,0.18,1.93, F ,0, AAA ,71.5,51.7,0,T
9,1999,8,16,8/16/1999,1010,0.9,0.34,0.29,1.03,-888.88,-888.89,-888.89,-888.88,0.01,4.52,4.84,0.01,0.49,0.01,11.41,-888.88,0.31,42,8.2,-888.88,-888.88,-888.88,-35.9,181.2,114.7,22.9,29,13.3,0.2,2.38, L ,0, AAA ,66.5,44.9,0,T
9,1999,8,23,8/23/1999,1210,0.81,0.31,0.34,1.34,-888.88,-888.89,-888.89,-888.88,0.01,4.91,3.83,0.01,0.48,0.01,9.14,-888.88,0.25,50,8.6,-888.88,-888.88,-888.88,-15.8,156.6,93.4,17.1,20.1,13.2,0.15,1.26, F ,0, AAA ,63.2,50.6,0,T
9,1999,8,30,8/30/1999,1220,0.83,0.32,0.37,1.41,-888.88,-888.89,-888.89,-888.88,0.01,5.05,3.64,0.01,0.49,0.01,10,-888.88,0.25,83,8.9,-888.88,-888.88,-888.88,-13.4,158.8,89.7,16.4,18.9,12.1,0.11,0.6, L ,0, AAA ,69.1,55.6,0,T
9,1999,9,7,9/7/1999,1055,0.61,0.29,0.65,1.69,-888.88,-888.89,-888.89,-888.88,0.03,5.06,3.55,0.13,0.67,0.02,12.2,-888.88,0.27,87,8.9,-888.88,-888.88,-888.88,-12.9,170.2,94.8,18.1,20,16,0.15,1.11, L ,0, AAA ,75.4,56.9,0,T
9,1999,9,10,9/10/1999,1645,0.62,0.29,0.2,0.56,-888.88,-888.89,-888.89,-888.88,0.02,3.94,5.53,0.07,0.48,0.04,24.27,-888.88,0.49,32,6.8,-888.88,-888.88,-888.88,-125.8,260.7,129.7,46.9,60.8,15.4,0.8,71.53, R ,911, AAA ,131,67.1,2,T
9,1999,9,11,9/11/1999,1645,0.8,0.31,0.11,0.63,-888.88,-888.89,-888.89,-888.88,0.01,4.06,5.55,0.01,0.43,0.01,20.09,-888.88,0.36,29,6.9,-888.88,-888.88,-888.88,-99.6,235.9,127.7,38.8,50.8,15.4,0.8,71.53, F ,911, AAA ,108.2,59.5,0,T
9,1999,9,13,9/13/1999,1015,0.88,0.35,0.17,0.89,-888.88,-888.89,-888.89,-888.88,0.01,4.41,5.24,0.01,0.44,0,11.39,-888.88,0.22,38,7.4,-888.88,-888.88,-888.88,-46.7,188.2,121.6,25.9,32.7,12.3,0.21,2.62, L ,0, AAA ,66.6,43,0,T
9,1999,9,16,9/16/1999,2045,0.61,0.2,0.17,0.35,-888.88,-888.89,-888.89,-888.88,0.02,4.01,3.17,0.03,0.31,0.04,21.26,-888.88,0.47,30,4,-888.88,-888.88,-888.88,-101.1,213,75.2,34.3,48.4,12.8,2.83,1602.96, R ,911, AAA ,137.8,95.6,0,T
9,1999,9,17,9/17/1999,700,0.52,0.17,0.08,0.36,-888.88,-888.89,-888.89,-888.88,0.02,4.08,3.17,0.01,0.25,0.03,17.54,-888.88,0.36,28,3.7,-888.88,-888.88,-888.88,-86.1,186.2,73.1,29.5,42.3,11.2,2.46,1131.71, F ,911, AAA ,113.1,87.2,0,T
9,1999,9,20,9/20/1999,1045,0.69,0.22,0.08,0.31,-888.88,-888.89,-888.89,-888.88,0.01,4.4,4.14,0.01,0.3,0.01,10.15,-888.88,0.2,32,6.1,-888.88,-888.88,-888.88,-48.7,141.4,94.7,21.5,28.3,10.7,0.44,16.71, L ,0, AAA ,46.7,39.6,0,T
9,1999,9,27,9/27/1999,1240,0.71,0.24,0.1,0.4,-888.88,-888.89,-888.89,-888.88,0.01,4.5,4.21,0.01,0.36,0,8.4,-888.88,0.19,33,6.8,-888.88,-888.88,-888.88,-35.9,133.5,97.9,19.7,25.5,10.3,0.28,5.65, L ,0, AAA ,35.6,30.8,0,T
9,1999,9,30,9/30/1999,1105,0.63,0.21,0.42,0.3,-888.88,-888.89,-888.89,-888.88,0.01,4.38,3.39,0.01,0.44,0.03,12.21,-888.88,0.31,37,4.6,-888.88,-888.88,-888.88,-48.1,146.9,83.1,22,28.4,11.9,1.26,220.96, R ,911, AAA ,63.8,55.5,0,T
9,1999,10,4,10/4/1999,1040,0.69,0.24,0.18,0.4,-888.88,-888.89,-888.89,-888.88,0.01,4.46,4.2,0.01,0.43,0.01,8.86,-888.88,0.19,32,6.1,-888.88,-888.88,-888.88,-37.5,140.1,99.6,20.3,27,7.8,0.34,8.94, L ,0, AAA ,40.5,33.8,0,T
9,1999,10,12,10/12/1999,1200,0.76,0.28,0.18,0.48,-888.88,-888.89,-888.89,-888.88,0.01,4.64,4.31,0.01,0.44,0,8.29,-888.88,0.19,38,6.9,-888.88,-888.88,-888.88,-32,135.2,102.2,19,23.3,5.9,0.27,4.99, L ,0, AAA ,33,27.8,0,T
9,1999,10,17,10/17/1999,715,0.63,-999.99,0.14,0.69,-888.88,-888.89,-888.89,-888.88,0.01,4.4,4.32,0.01,0.47,0.01,8.1,-888.88,0.15,37,6.6,-888.88,-888.88,-888.88,-43.3,138.2,103.3,22,28.7,6.7,0.31,7.35, F ,0, AAA ,34.9,28.9,0,T
9,1999,10,25,10/25/1999,1025,0.62,0.22,0.12,0.67,-888.88,-888.89,-888.89,-888.88,0.01,4.28,4.28,0.01,0.56,0.01,10.34,-888.88,0.23,39,6,-888.88,-888.88,-888.88,-48.4,172.4,105,23.9,34.7,3.4,0.49,21.87, F ,0, AAA ,67.4,48.6,0,T
9,1999,11,1,11/1/1999,1350,0.72,0.24,0.15,0.81,-888.88,-888.89,-888.89,-888.88,0.01,4.57,4.32,0.01,0.49,0,5.28,-888.88,0.16,33,6.7,-888.88,-888.88,-888.88,-27.1,138.1,103.8,18.6,24.4,5.6,0.26,4.63, F ,0, AAA ,34.3,28.4,0,T
9,1999,11,8,11/8/1999,1340,0.68,0.24,0.13,0.75,-888.88,-888.89,-888.89,-888.88,0.01,4.52,4.29,0.02,0.61,0.01,6.38,-888.88,0.17,39,6.1,-888.88,-888.88,-888.88,-30.3,143.1,106.8,19.5,26.1,1.5,0.3,6.63, L ,0, AAA ,36.3,29.1,0,T
9,1999,11,15,11/15/1999,1245,0.65,0.24,0.12,0.71,-888.88,-888.89,-888.89,-888.88,0.01,4.28,4.58,0.03,0.67,0.01,10.46,-888.88,0.27,39,6,-888.88,-888.88,-888.88,-53.3,178.9,114.7,26.5,35.9,1.6,0.48,20.26, F ,0, AAA ,64.2,43.7,0,T
9,1999,11,22,11/22/1999,1320,0.64,0.23,0.1,0.68,-888.88,-888.89,-888.89,-888.88,0.01,4.24,4.55,0.25,0.62,0.01,10.75,-888.88,0.22,41,6,-888.88,-888.88,-888.88,-56,180.9,116.1,26.7,37.5,4.3,0.51,23.66, F ,0, AAA ,64.8,43.6,0,T
9,1999,11,29,11/29/1999,1120,0.62,0.22,0.11,0.66,-888.88,-888.89,-888.89,-888.88,0.02,4.31,4.33,0.22,0.63,0.01,8.88,-888.88,0.15,32,5.3,-888.88,-888.88,-888.88,-47,167.3,111.4,24.3,33.8,2.7,0.47,19.75, L ,0, AAA ,55.9,40.1,0,T
9,1999,12,6,12/6/1999,1510,0.69,0.24,0.12,0.74,-888.88,-888.89,-888.89,-888.88,0.01,4.49,4.32,0.16,0.59,0,6.57,-888.88,0.15,30,6.2,-888.88,-888.88,-888.88,-34.2,147.6,109.1,19.8,27.2,3.6,0.32,7.7, L ,0, AAA ,38.5,30,0,T
9,1999,12,13,12/13/1999,1240,0.65,0.23,0.13,0.75,-888.88,-888.89,-888.89,-888.88,0.01,4.48,4.53,0.31,0.56,0,7.33,-888.88,0.15,28,6.3,-888.88,-888.88,-888.88,-33.6,151.4,115,21.8,28.3,1,0.31,6.85, L ,0, AAA ,36.4,27.3,0,T
9,1999,12,20,12/20/1999,1340,0.75,0.25,0.16,0.91,-888.88,-888.89,-888.89,-888.88,0.01,4.6,4.69,0.33,0.58,0,5.26,-888.88,0.15,37,7.3,-888.88,-888.88,-888.88,-24,147.5,119.2,18.8,25.7,0.1,0.21,2.84, L ,0, AAA ,28.3,21.2,0,T
9,1999,12,27,12/27/1999,945,0.79,0.26,0.15,0.87,-888.88,-888.89,-888.89,-888.88,0.01,4.62,4.73,0.49,0.57,0,5.17,-888.88,0.11,52,7.1,-888.88,-888.88,-888.88,-23.5,148.1,122.3,18.9,25.7,0.1,0.22,3.15, L ,0, AAA ,25.8,19.1,0,T
9,2000,1,3,1/3/2000,1135,0.8,0.28,0.22,0.92,-888.88,-888.89,-888.89,-888.88,0.01,4.79,4.45,0.62,0.56,0,3.98,-888.88,0.12,70,6.9,-888.88,-888.88,-888.88,-17.2,136.2,118.3,17.4,22,0.1,0.22,2.94, R ,0, AAA ,17.9,14.1,0,T
9,2000,1,10,1/10/2000,840,0.74,0.27,0.16,0.78,-888.88,-888.89,-888.89,-888.88,0.01,4.53,4.59,0.76,0.55,0,5.07,-888.88,0.13,50,6.3,-888.88,-888.88,-888.88,-29.3,148.3,123.2,20.2,27.3,0.2,0.25,4.38, L ,0, AAA ,25.1,18.5,0,T
9,2000,1,18,1/18/2000,1405,0.77,0.27,0.19,0.95,-888.88,-888.89,-888.89,-888.88,0.01,4.71,4.5,0.73,0.52,0,4.05,-888.88,0.12,54,6.7,-888.88,-888.88,-888.88,-19,139.4,120,17.1,23.3,0.1,0.2,2.47, L ,0, AAA ,19.4,15,0,T
9,2000,1,24,1/24/2000,1500,0.82,0.28,0.22,1.04,-888.88,-888.89,-888.89,-888.88,0.01,4.87,4.53,0.61,0.51,0,3.86,-888.88,0.11,60,7.5,-888.88,-888.88,-888.88,-13.9,138,118.4,16.6,21.2,0.1,0.15,1.24, L ,0, AAA ,19.6,15.3,0,T
9,2000,1,31,1/31/2000,1550,0.85,0.33,0.19,0.97,-888.88,-888.89,-888.89,-888.88,0.01,4.98,4.47,0.59,0.5,0,3.48,-888.88,0.11,66,7.4,-888.88,-888.88,-888.88,-11.6,134.2,116.6,15.4,19.9,0.2,0.15,1.2, L ,0, AAA ,17.6,14,0,T
9,2000,2,7,2/7/2000,1335,0.81,0.32,0.21,1,-888.88,-888.89,-888.89,-888.88,0.02,5.01,4.45,0.6,0.49,0,3.63,-888.88,0.12,53,7.9,-888.88,-888.88,-888.88,-10.5,132.5,116,16,19.5,0.6,0.14,1.07, L ,0, AAA ,16.5,13.3,0,T
9,2000,2,14,2/14/2000,1415,0.89,0.33,0.25,1,-888.88,-888.89,-888.89,-888.88,0.02,4.98,4.37,0.9,0.52,0,3.36,-888.88,0.08,75,7.3,-888.88,-888.88,-888.88,-10.6,139.9,120.1,16.9,20.5,0.3,0.19,2.09, R ,0, AAA ,19.8,15.2,0,T
9,2000,2,22,2/22/2000,1312,0.88,0.33,0.22,0.99,-888.88,-888.89,-888.89,-888.88,0.02,4.92,4.44,0.61,0.51,0,3.67,-888.88,0.12,64,7.5,-888.88,-888.88,-888.88,-11.8,142.3,116.6,16.9,20.9,0.5,0.15,1.2, L ,0, AAA ,25.7,19.9,0,T
9,2000,2,25,2/25/2000,855,1.08,0.37,0.29,0.72,-888.88,-888.89,-888.89,-888.88,0.02,4.55,4.93,2.35,0.64,0.01,4.81,-888.88,0.15,77,5.1,-888.88,-888.88,-888.88,-26.5,182.2,158.4,24.8,31.9,0.1,0.52,24.94, R ,0, AAA ,23.8,14,1,T
9,2000,2,28,2/28/2000,1030,0.8,0.3,0.27,0.62,-888.88,-888.89,-888.89,-888.88,0.02,4.24,5.29,2.14,0.64,0.01,7.97,-888.88,0.23,84,4.3,-888.88,-888.88,-888.88,-57.6,203.2,162.5,31.3,42.6,0.1,0.9,97.45, R ,911, AAA ,40.7,22.3,0,T
9,2000,3,6,3/6/2000,1125,0.81,0.28,0.21,0.78,-888.88,-888.89,-888.89,-888.88,0.01,4.53,4.71,1.5,0.56,0,4.76,-888.88,0.06,39,6.3,-888.88,-888.88,-888.88,-30,163.2,137.9,22.1,29.6,0.6,0.28,5.31, L ,0, AAA ,25.3,16.8,0,T
9,2000,3,10,3/10/2000,950,0.7,0.26,0.2,0.62,-888.88,-888.89,-888.89,-888.88,0.01,4.26,4.78,1.85,0.55,0,8.27,-888.88,0.21,42,4.8,-888.88,-888.88,-888.88,-53.1,191.4,144.7,29.9,39.8,0.1,0.87,89.71, F ,911, AAA ,46.7,27.8,0,T
9,2000,3,13,3/13/2000,1305,0.73,0.26,0.2,0.7,-888.88,-888.89,-888.89,-888.88,0.01,4.38,4.67,1.63,0.53,0,5.47,-888.88,0.13,37,5.7,-888.88,-888.88,-888.88,-37.2,171.1,138.3,24.1,33.8,0.6,0.39,12.11, F ,0, AAA ,32.8,21.2,0,T
9,2000,3,20,3/20/2000,1130,0.74,0.26,0.19,0.73,-888.88,-888.89,-888.89,-888.88,0.01,4.52,4.66,1.25,0.52,0,5.67,-888.88,0.11,48,6.1,-888.88,-888.88,-888.88,-31.9,158.6,131.7,22.5,29.2,0.7,0.38,11.73, L ,0, AAA ,26.9,18.5,0,T
9,2000,3,27,3/27/2000,1250,0.64,0.24,0.18,0.59,-888.88,-888.89,-888.89,-888.88,0.01,4.31,4.56,1.33,0.51,0,7.71,-888.88,0.14,41,5.1,-888.88,-888.88,-888.88,-46.1,173.8,130.6,25.4,35.8,0.9,0.59,33.89, F ,0, AAA ,43.2,28.4,0,T
9,2000,3,28,3/28/2000,1135,0.56,0.22,0.31,0.51,-888.88,-888.89,-888.89,-888.88,0.01,4.28,3.94,1.4,0.55,0.01,8.24,-888.88,0.21,50,3.5,-888.88,-888.88,-888.88,-49.3,170.7,120,23.8,35.8,2,1.32,247.16, R ,911, AAA ,50.7,34.9,0,T
9,2000,4,3,4/3/2000,1245,0.6,0.22,0.2,0.53,-888.88,-888.89,-888.89,-888.88,0.02,4.27,4.23,1.21,0.47,0,8.25,-888.88,0.14,32,3.9,-888.88,-888.88,-888.88,-50.4,171.9,120.7,25.8,36.3,0.6,0.88,90.46, R ,911, AAA ,51.2,35,0,T
9,2000,4,4,4/4/2000,730,0.46,0.18,0.24,0.41,-888.88,-888.89,-888.89,-888.88,0.01,4.25,3.8,0.86,0.35,0.01,9.07,-888.88,0.17,38,2.5,-888.88,-888.88,-888.88,-55.5,156.6,102.8,25.2,34.7,0.2,1.85,565.23, R ,911, AAA ,53.8,41.5,1,T
9,2000,4,10,4/10/2000,1125,0.49,0.18,0.2,0.39,-888.88,-888.89,-888.89,-888.88,0.01,4.34,3.44,0.7,0.41,0,7.02,-888.88,0.11,37,2.6,-888.88,-888.88,-888.88,-45.3,142.3,94.4,22.1,30.1,0.2,0.75,61.62, F ,0, AAA ,47.9,40.5,0,T
9,2000,4,17,4/17/2000,1300,0.51,0.17,0.17,0.45,-888.88,-888.89,-888.89,-888.88,0.01,4.34,3.66,0.56,0.38,0,7.52,-888.88,0.16,49,3.2,-888.88,-888.88,-888.88,-46.8,145.1,95.9,22.5,30.4,1.8,0.66,44.68, F ,0, AAA ,49.2,40.8,0,T
9,2000,4,24,4/24/2000,1300,0.48,0.16,0.16,0.42,-888.88,-888.89,-888.89,-888.88,0.01,4.32,3.54,0.44,0.34,0.01,8.14,-888.88,0.15,57,3,-888.88,-888.88,-888.88,-45.8,140,90.3,21.4,30.2,1.2,0.74,59.62, F ,0, AAA ,49.7,43.2,0,T
9,2000,5,1,5/1/2000,955,0.49,0.17,0.14,0.48,-888.88,-888.89,-888.89,-888.88,0.01,4.34,3.63,0.37,0.35,0.01,7.89,-888.88,0.14,33,3.3,-888.88,-888.88,-888.88,-42.2,143,91.3,20.7,29.8,2.1,0.54,27.37, F ,0, AAA ,51.7,44.1,0,T
9,2000,5,8,5/8/2000,820,0.48,0.16,0.15,0.45,-888.88,-888.89,-888.89,-888.88,0.01,4.31,3.44,0.17,0.32,0,8.81,-888.88,0.17,30,3,-888.88,-888.88,-888.88,-46.2,143,83.3,21.7,30.2,7.3,0.59,34.6, F ,0, AAA ,59.7,52.8,0,T
9,2000,5,11,5/11/2000,825,0.49,0.16,0.15,0.43,-888.88,-888.89,-888.89,-888.88,0.01,4.28,3.36,0.17,0.34,0.01,10.56,-888.88,0.17,41,2.7,-888.88,-888.88,-888.88,-51.1,148.7,82.2,22.7,31.5,4.6,0.98,118.81, R ,911, AAA ,66.5,57.6,1,T
9,2000,5,15,5/15/2000,1210,0.54,0.17,0.15,0.51,-888.88,-888.89,-888.89,-888.88,0.01,4.37,3.74,0.08,0.36,0.01,8.53,-888.88,0.16,35,3.4,-888.88,-888.88,-888.88,-40.4,143.1,89.2,20.3,28.8,5.6,0.5,22.53, L ,0, AAA ,53.9,46.4,0,T
9,2000,5,22,5/22/2000,835,0.58,0.19,0.17,0.58,-888.88,-888.89,-888.89,-888.88,0.01,4.44,3.95,0.06,0.36,0,6.74,-888.88,0.15,29,3.7,-888.88,-888.88,-888.88,-33.6,139.7,93.3,19.4,26.9,5.6,0.37,10.85, L ,0, AAA ,46.4,39.8,0,T
9,2000,5,24,5/24/2000,945,0.46,0.17,0.17,0.53,-888.88,-888.89,-888.89,-888.88,0.01,4.37,3.56,0.01,0.32,0.01,10.52,-888.88,0.2,25,3.4,-888.88,-888.88,-888.88,-45.2,143.9,83.2,19.1,28.5,5.8,1.01,127.93, R ,911, AAA ,60.7,53.5,0,T
9,2000,5,29,5/29/2000,830,0.6,0.2,0.16,0.6,-888.88,-888.89,-888.89,-888.88,0.01,4.47,4.01,0.01,0.34,0,6.59,-888.88,0.15,25,4.2,-888.88,-888.88,-888.88,-31.2,138,93.2,17.7,26,6.9,0.34,8.94, L ,0, AAA ,44.8,38.8,0,T
9,2000,6,5,6/5/2000,1255,0.68,0.22,0.17,0.82,-888.88,-888.89,-888.89,-888.88,0.01,4.64,4.15,0.01,0.38,0,4.95,-888.88,0.11,30,5.2,-888.88,-888.88,-888.88,-23.9,130.6,97.2,16.7,22.2,8.8,0.22,2.94, L ,0, AAA ,33.4,29.3,0,T
9,2000,6,12,6/12/2000,1425,0.6,0.21,0.16,0.72,-888.88,-888.89,-888.89,-888.88,0.01,4.48,4.12,0.01,0.32,0,7.46,-888.88,0.15,32,4.7,-888.88,-888.88,-888.88,-33,141.6,94.9,18.8,26,8.2,0.29,6.26, L ,0, AAA ,46.7,39.5,0,T
9,2000,6,19,6/19/2000,1340,0.7,0.23,0.15,0.8,-888.88,-888.89,-888.89,-888.88,0.01,4.53,4.15,0.01,0.33,0,6.89,-888.88,0.14,29,5.3,-888.88,-888.88,-888.88,-31.2,141.9,95.8,18.5,24.8,11.3,0.22,2.91, F ,0, AAA ,46.1,38.8,0,T
9,2000,6,26,6/26/2000,1105,0.72,0.24,0.19,0.91,-888.88,-888.89,-888.89,-888.88,0.01,4.61,4.25,0.01,0.37,0,6.57,-888.88,0.14,32,6.2,-888.88,-888.88,-888.88,-23.6,139.4,99,19.3,23.3,14.3,0.19,2.01, L ,0, AAA ,40.4,33.9,0,T
9,2000,7,3,7/3/2000,1000,0.72,0.25,0.23,1.04,-888.88,-888.89,-888.89,-888.88,0.01,4.69,4.29,0.01,0.42,0.01,6.75,-888.88,0.19,55,7,-888.88,-888.88,-888.88,-21.1,142.8,101.2,18.1,22.4,12.2,0.12,0.63, F ,0, AAA ,41.6,34.1,0,T
9,2000,7,10,7/10/2000,1215,0.67,0.25,0.26,1.01,-888.88,-888.89,-888.89,-888.88,0.01,4.84,3.95,0.01,0.38,0,6.46,-888.88,0.13,48,7.2,-888.88,-888.88,-888.88,-16.3,131.3,93,15.8,19.3,12.5,0.18,1.76, F ,0, AAA ,38.3,34.2,0,T
9,2000,7,17,7/17/2000,1230,0.84,0.29,0.15,0.71,-888.88,-888.89,-888.89,-888.88,0.01,4.37,4.34,0.01,0.45,0.01,14.21,-888.88,0.24,36,7,-888.88,-888.88,-888.88,-47.4,180.1,103.1,24.9,32.1,12.8,0.3,6.68, F ,0, AAA ,77,54.4,1,T
9,2000,7,24,7/24/2000,1105,0.76,0.26,0.38,1.43,-888.88,-888.89,-888.89,-888.88,0.01,4.78,4.48,0.07,0.89,0.01,-999.99,-888.88,-999.99,65,8.1,-888.88,-888.88,-888.88,-19.8,148.1,119.4,20.7,22.5,-999.9,0.1,0.47, L ,0, I ,28.7,21.5,0,T
9,2000,7,29,7/29/2000,1725,0.65,0.23,0.32,0.92,-888.88,-888.89,-888.89,-888.88,0.01,4.9,3.26,0.01,0.36,0.01,6.24,-888.88,0.2,39,6.1,-888.88,-888.88,-888.88,-13.7,119.3,78.1,14.9,16.8,13.6,0.32,7.7, R ,0, AAA ,41.2,41.7,0,T
9,2000,7,31,7/31/2000,850,0.76,0.26,0.16,0.75,-888.88,-888.89,-888.89,-888.88,0.01,4.36,4.17,0.01,0.42,0.01,11.44,-888.88,0.28,29,7,-888.88,-888.88,-888.88,-46.9,171.5,98.7,23.9,31.3,12.8,0.28,5.55, L ,0, AAA ,72.8,53.9,1,T
9,2000,8,7,8/7/2000,850,0.72,0.26,0.19,0.81,-888.88,-888.89,-888.89,-888.88,0.01,4.46,4.18,0.01,0.42,0.01,9.61,-888.88,0.25,37,6.9,-888.88,-888.88,-888.88,-33.9,157.9,98.9,22.8,27.7,12.7,0.36,9.93, R ,0, AAA ,59,46,0,T
9,2000,8,14,8/14/2000,855,0.67,0.23,0.09,0.74,-888.88,-888.89,-888.89,-888.88,0.01,4.35,4.26,0.01,0.4,0.01,10.34,-888.88,0.27,33,7.5,-888.88,-888.88,-888.88,-56.5,166.7,100,25.1,31.6,13.2,0.23,3.47, F ,0, AAA ,66.7,50,1,T
9,2000,8,21,8/21/2000,1050,0.67,0.24,0.09,0.87,-888.88,-888.89,-888.89,-888.88,0.01,4.48,4.29,0.01,0.39,0.01,8.42,-888.88,0.23,43,7.6,-888.88,-888.88,-888.88,-37,152.3,100.4,20.9,27,11,0.17,1.61, L ,0, AAA ,51.9,41.1,0,T
9,2000,8,28,8/28/2000,1320,0.68,0.23,0.1,0.88,-888.88,-888.89,-888.89,-888.88,0.01,4.49,4.43,0.01,0.35,0.01,8.12,-888.88,0.23,37,7.7,-888.88,-888.88,-888.88,-33,146.8,102.2,21,26.5,-999.9,0.16,1.37, L ,0, AAA ,44.6,35.8,0,T
9,2000,9,4,9/4/2000,950,0.67,0.25,0.19,1.22,-888.88,-888.89,-888.89,-888.88,0.01,4.65,4.39,0.01,0.45,0.01,7.08,-888.88,0.2,51,8.8,-888.88,-888.88,-888.88,-24.9,149.1,104.2,18.1,23.5,12.8,0.13,0.88, L ,0, AAA ,44.9,35.5,0,T
9,2000,9,11,9/11/2000,1230,0.69,0.25,0.14,1.31,-888.88,-888.89,-888.89,-888.88,0.01,4.81,4.47,0.02,0.46,0.01,6.82,-888.88,0.18,63,10,-888.88,-888.88,-888.88,-18.2,143.3,106.3,17.9,21.2,11.5,0.08,0.28, L ,0, AAA ,37,29.6,0,T
9,2000,9,15,9/15/2000,1215,0.62,0.21,0.27,0.4,-888.88,-888.89,-888.89,-888.88,0.09,4.07,4.08,0.04,0.41,0.01,18.14,-888.88,0.47,29,5,-888.88,-888.88,-888.88,-89.8,212,97.1,36.3,46.5,11.8,1.98,670.05, R ,911, AAA ,114.9,74.3,2,T
9,2000,9,18,9/18/2000,1410,0.67,0.22,0.07,0.69,-888.88,-888.89,-888.89,-888.88,0.02,4.45,4.47,0.02,0.37,0,8.33,-888.88,0.21,25,7,-888.88,-888.88,-888.88,-41.5,148.1,103.7,20.4,27.9,10.9,0.31,7.01, L ,0, AAA ,44.4,35.3,0,T
9,2000,9,25,9/25/2000,1340,0.77,0.27,0.14,0.9,-888.88,-888.89,-888.89,-888.88,0.01,4.68,4.56,0.02,0.42,0,6.77,-888.88,0.18,34,8,-888.88,-888.88,-888.88,-24.5,140.7,107,19.1,23,8.1,0.21,2.75, L ,0, AAA ,33.7,27.2,0,T
9,2000,10,2,10/2/2000,1225,0.71,0.27,0.19,1.11,-888.88,-888.89,-888.89,-888.88,0.01,4.94,4.45,0.01,0.43,0,5.01,-888.88,0.15,41,8.7,-888.88,-888.88,-888.88,-12.8,129.4,104.8,16.2,19,8.5,0.14,1, L ,0, AAA ,24.6,21,0,T
9,2000,10,6,10/6/2000,640,0.69,0.26,0.53,0.8,-888.88,-888.89,-888.89,-888.88,0.01,4.64,4.27,0.01,0.51,0.01,8.27,-888.88,0.22,36,7,-888.88,-888.88,-888.88,-24.5,146.1,103.4,18.4,23.9,7.9,0.58,32.77, R ,0, AAA ,42.7,34.2,0,T
9,2000,10,10,10/10/2000,950,0.67,0.29,0.33,0.82,-888.88,-888.89,-888.89,-888.88,0.01,4.56,4.72,0.01,0.48,0,8.21,-888.88,0.2,34,7.8,-888.88,-888.88,-888.88,-32.4,150.5,111.9,20.6,26.1,4.4,0.26,4.59, L ,0, AAA ,38.6,29.4,0,T
9,2000,10,16,10/16/2000,1015,0.76,0.3,0.34,0.95,-888.88,-888.89,-888.89,-888.88,0.01,4.77,4.55,0.01,0.5,0,6.58,-888.88,0.18,38,7.9,-888.88,-888.88,-888.88,-20.5,141,108.9,17.5,21.9,5.6,0.2,2.41, R ,0, AAA ,32.1,25.7,0,T
9,2000,10,18,10/18/2000,1210,0.67,0.28,0.48,0.66,-888.88,-888.89,-888.89,-888.88,0.02,4.23,4.73,0.01,0.69,0.01,16.21,-888.88,0.35,40,6.7,-888.88,-888.88,-888.88,-68.1,202.6,118,32,39.7,6.1,1.8,529.25, R ,911, AAA ,84.6,52.8,2,T
9,2000,10,23,10/23/2000,1005,0.7,0.26,0.17,0.8,-888.88,-888.89,-888.89,-888.88,0.01,4.59,4.59,0.01,0.55,0,6.93,-888.88,0.19,46,7.1,-888.88,-888.88,-888.88,-29.5,141.1,111.1,20,24.9,3.7,0.39,12.5, L ,0, AAA ,30,23.8,0,T
9,2000,10,30,10/30/2000,1410,0.76,0.28,0.2,0.93,-888.88,-888.89,-888.89,-888.88,0.01,4.78,4.52,0.01,0.52,0,5.22,-888.88,0.15,34,7.7,-888.88,-888.88,-888.88,-17.4,132.8,108.8,16.9,21.2,2.7,0.21,2.71, L ,0, AAA ,24,19.9,0,T
