Location,Instr_ID,Date_,Avg_FlowRa,DailyFlow_
WS77,Weir77,9/21/2006,1.368,118.162
WS77,Weir77,9/22/2006,0.779,67.329
WS77,Weir77,9/23/2006,0.471,40.732
WS77,Weir77,9/24/2006,0.267,23.058
WS77,Weir77,9/25/2006,0.201,17.328
WS77,Weir77,9/26/2006,0.185,16.015
WS77,Weir77,9/27/2006,0.087,7.504
WS77,Weir77,9/28/2006,0.069,5.933
WS77,Weir77,9/29/2006,0.041,3.534
WS77,Weir77,9/30/2006,0.006,0.554
WS77,Weir77,10/1/2006,0,0
WS77,Weir77,10/2/2006,0,0
WS77,Weir77,10/3/2006,0,0
WS77,Weir77,10/4/2006,0,0
WS77,Weir77,10/5/2006,0,0
WS77,Weir77,10/6/2006,0,0
WS77,Weir77,10/7/2006,0,0
WS77,Weir77,10/8/2006,0,0
WS77,Weir77,10/9/2006,0,0
WS77,Weir77,10/10/2006,0,0
WS77,Weir77,10/11/2006,0,0
WS77,Weir77,10/12/2006,0,0
WS77,Weir77,10/13/2006,0,0
WS77,Weir77,10/14/2006,0,0
WS77,Weir77,10/15/2006,0,0
WS77,Weir77,10/16/2006,0,0
WS77,Weir77,10/17/2006,0,0
WS77,Weir77,10/18/2006,0,0
WS77,Weir77,10/19/2006,0,0
WS77,Weir77,10/20/2006,0,0
WS77,Weir77,10/21/2006,0,0
WS77,Weir77,10/22/2006,0,0
WS77,Weir77,10/23/2006,0,0
WS77,Weir77,10/24/2006,0,0
WS77,Weir77,10/25/2006,0,0
WS77,Weir77,10/26/2006,0,0
WS77,Weir77,10/27/2006,0,0
WS77,Weir77,10/28/2006,0.045,3.909
WS77,Weir77,10/29/2006,0.058,5.046
WS77,Weir77,10/30/2006,0.059,5.062
WS77,Weir77,10/31/2006,0.053,4.603
WS77,Weir77,11/1/2006,0.048,4.116
WS77,Weir77,11/2/2006,0.041,3.568
WS77,Weir77,11/3/2006,0.015,1.319
WS77,Weir77,11/4/2006,0.006,0.504
WS77,Weir77,11/5/2006,0,0
WS77,Weir77,11/6/2006,0,0
WS77,Weir77,11/7/2006,1.559,134.692
WS77,Weir77,11/8/2006,8.051,695.583
WS77,Weir77,11/9/2006,6.487,560.462
WS77,Weir77,11/10/2006,3.652,315.54
WS77,Weir77,11/11/2006,2.283,197.231
WS77,Weir77,11/12/2006,1.48,127.838
WS77,Weir77,11/13/2006,0.955,82.47
WS77,Weir77,11/14/2006,0.731,63.176
WS77,Weir77,11/15/2006,0.541,46.735
WS77,Weir77,11/16/2006,2.697,233.03
WS77,Weir77,11/17/2006,3.976,343.494
WS77,Weir77,11/18/2006,3.107,268.429
WS77,Weir77,11/19/2006,2.118,183.035
WS77,Weir77,11/20/2006,1.55,133.883
WS77,Weir77,11/21/2006,25.42,2196.259
WS77,Weir77,11/22/2006,107.696,9304.965
WS77,Weir77,11/23/2006,71.609,6186.997
WS77,Weir77,11/24/2006,44.59,3852.553
WS77,Weir77,11/25/2006,28.164,2433.409
WS77,Weir77,11/26/2006,18.228,1574.867
WS77,Weir77,11/27/2006,12.223,1056.078
WS77,Weir77,11/28/2006,8.673,749.317
WS77,Weir77,11/29/2006,6.329,546.809
WS77,Weir77,11/30/2006,4.645,401.318
WS77,Weir77,12/1/2006,3.978,343.691
WS77,Weir77,12/2/2006,3.222,278.342
WS77,Weir77,12/3/2006,2.473,213.628
WS77,Weir77,12/4/2006,2.407,207.998
WS77,Weir77,12/5/2006,2.05,177.145
WS77,Weir77,12/6/2006,1.625,140.395
WS77,Weir77,12/7/2006,1.509,130.34
WS77,Weir77,12/8/2006,1.155,99.793
WS77,Weir77,12/9/2006,0.865,74.718
WS77,Weir77,12/10/2006,0.669,57.784
WS77,Weir77,12/11/2006,0.543,46.913
WS77,Weir77,12/12/2006,0.431,37.223
WS77,Weir77,12/13/2006,0.398,34.418
WS77,Weir77,12/14/2006,0.393,33.963
WS77,Weir77,12/15/2006,0.347,30.007
WS77,Weir77,12/16/2006,0.279,24.083
WS77,Weir77,12/17/2006,0.269,23.263
WS77,Weir77,12/18/2006,0.245,21.143
WS77,Weir77,12/19/2006,0.221,19.091
WS77,Weir77,12/20/2006,0.223,19.237
WS77,Weir77,12/21/2006,0.193,16.687
WS77,Weir77,12/22/2006,4.215,364.174
WS77,Weir77,12/23/2006,82.094,7092.886
WS77,Weir77,12/24/2006,62.604,5408.943
WS77,Weir77,12/25/2006,59.77,5164.108
WS77,Weir77,12/26/2006,75.041,6483.513
WS77,Weir77,12/27/2006,47.439,4098.752
WS77,Weir77,12/28/2006,29.724,2568.174
WS77,Weir77,12/29/2006,20.184,1743.896
WS77,Weir77,12/30/2006,14.296,1235.205
WS77,Weir77,12/31/2006,11.119,960.717
WS77,Weir77,1/1/2007,10.529,909.685
WS77,Weir77,1/2/2007,10.794,932.601
WS77,Weir77,1/3/2007,8.019,692.809
WS77,Weir77,1/4/2007,7.658,661.694
WS77,Weir77,1/5/2007,14.187,1225.718
WS77,Weir77,1/6/2007,23.141,1999.345
WS77,Weir77,1/7/2007,24.552,2121.322
WS77,Weir77,1/8/2007,27.45,2371.672
WS77,Weir77,1/9/2007,28.35,2449.431
WS77,Weir77,1/10/2007,18.815,1625.603
WS77,Weir77,1/11/2007,11.977,1034.804
WS77,Weir77,1/12/2007,8.23,711.041
WS77,Weir77,1/13/2007,5.941,513.313
WS77,Weir77,1/14/2007,4.545,392.665
WS77,Weir77,1/15/2007,3.383,292.301
WS77,Weir77,1/16/2007,2.849,246.143
WS77,Weir77,1/17/2007,2.384,206.016
WS77,Weir77,1/18/2007,10.218,882.853
WS77,Weir77,1/19/2007,38.412,3318.768
WS77,Weir77,1/20/2007,31.617,2731.732
WS77,Weir77,1/21/2007,21.226,1833.929
WS77,Weir77,1/22/2007,70.646,6103.831
WS77,Weir77,1/23/2007,102.635,8867.677
WS77,Weir77,1/24/2007,62.765,5422.858
WS77,Weir77,1/25/2007,40.675,3514.363
WS77,Weir77,1/26/2007,25.761,2225.76
WS77,Weir77,1/27/2007,17.181,1484.472
WS77,Weir77,1/28/2007,31.1,2687.071
WS77,Weir77,1/29/2007,40.568,3505.055
WS77,Weir77,1/30/2007,28.275,2442.983
WS77,Weir77,1/31/2007,19.388,1675.088
WS77,Weir77,2/1/2007,38.056,3288.072
WS77,Weir77,2/2/2007,163.384,14116.35
WS77,Weir77,2/3/2007,84.481,7299.178
WS77,Weir77,2/4/2007,51.29,4431.498
WS77,Weir77,2/5/2007,31.648,2734.386
WS77,Weir77,2/6/2007,20.359,1758.982
WS77,Weir77,2/7/2007,13.483,1164.899
WS77,Weir77,2/8/2007,8.941,772.531
WS77,Weir77,2/9/2007,6.443,556.694
WS77,Weir77,2/10/2007,4.836,417.812
WS77,Weir77,2/11/2007,3.499,302.306
WS77,Weir77,2/12/2007,2.625,226.832
WS77,Weir77,2/13/2007,2.72,235.049
WS77,Weir77,2/14/2007,23.081,1994.209
WS77,Weir77,2/15/2007,27.148,2345.607
WS77,Weir77,2/16/2007,18.804,1624.684
WS77,Weir77,2/17/2007,12.192,1053.407
WS77,Weir77,2/18/2007,8.463,731.227
WS77,Weir77,2/19/2007,5.527,477.569
WS77,Weir77,2/20/2007,3.845,332.204
WS77,Weir77,2/21/2007,7.825,676.061
WS77,Weir77,2/22/2007,50.371,4352.088
WS77,Weir77,2/23/2007,38.39,3316.863
WS77,Weir77,2/24/2007,23.425,2023.918
WS77,Weir77,2/25/2007,15.106,1305.173
WS77,Weir77,2/26/2007,10.522,909.102
WS77,Weir77,2/27/2007,6.837,590.756
WS77,Weir77,2/28/2007,4.44,383.614
WS77,Weir77,3/1/2007,3.15,272.15
WS77,Weir77,3/2/2007,5.752,496.958
WS77,Weir77,3/3/2007,7.714,666.509
WS77,Weir77,3/4/2007,5.538,478.502
WS77,Weir77,3/5/2007,3.296,284.759
WS77,Weir77,3/6/2007,1.984,171.435
WS77,Weir77,3/7/2007,1.275,110.117
WS77,Weir77,3/8/2007,1.004,86.788
WS77,Weir77,3/9/2007,0.941,81.315
WS77,Weir77,3/10/2007,0.731,63.185
WS77,Weir77,3/11/2007,0.578,49.973
WS77,Weir77,3/12/2007,0.473,40.895
WS77,Weir77,3/13/2007,0.387,33.43
WS77,Weir77,3/14/2007,0.331,28.58
WS77,Weir77,3/15/2007,0.385,33.281
WS77,Weir77,3/16/2007,0.727,62.82
WS77,Weir77,3/17/2007,1.15,99.397
WS77,Weir77,3/18/2007,1.255,108.392
WS77,Weir77,3/19/2007,1.207,104.276
WS77,Weir77,3/20/2007,1.014,87.617
WS77,Weir77,3/21/2007,0.696,60.108
WS77,Weir77,3/22/2007,0.536,46.301
WS77,Weir77,3/23/2007,0.438,37.861
WS77,Weir77,3/24/2007,0.349,30.172
WS77,Weir77,3/25/2007,0.279,24.091
WS77,Weir77,3/26/2007,0.234,20.215
WS77,Weir77,3/27/2007,0.187,16.146
WS77,Weir77,3/28/2007,0.152,13.1
WS77,Weir77,3/29/2007,0.106,9.182
WS77,Weir77,3/30/2007,0.086,7.436
WS77,Weir77,3/31/2007,0.073,6.336
WS77,Weir77,4/1/2007,0.069,6
WS77,Weir77,4/2/2007,0.061,5.239
WS77,Weir77,4/3/2007,0.048,4.185
WS77,Weir77,4/4/2007,0.059,5.102
WS77,Weir77,4/5/2007,0.023,1.993
WS77,Weir77,4/6/2007,0.008,0.706
WS77,Weir77,4/7/2007,0,0
WS77,Weir77,4/8/2007,0,0
WS77,Weir77,4/9/2007,0,0
WS77,Weir77,4/10/2007,0,0
WS77,Weir77,4/11/2007,0,0
WS77,Weir77,4/12/2007,0.008,0.672
WS77,Weir77,4/13/2007,0,0
WS77,Weir77,4/14/2007,0,0
WS77,Weir77,4/15/2007,0.003,0.218
WS77,Weir77,4/16/2007,0,0
WS77,Weir77,4/17/2007,0,0.017
WS77,Weir77,4/18/2007,0,0
WS77,Weir77,4/19/2007,0,0
WS77,Weir77,4/20/2007,0.002,0.185
WS77,Weir77,4/21/2007,0,0
WS77,Weir77,4/22/2007,0,0
WS77,Weir77,4/23/2007,0,0
WS77,Weir77,4/24/2007,0,0
WS77,Weir77,4/25/2007,0,0
WS77,Weir77,4/26/2007,0,0
WS77,Weir77,4/27/2007,0,0
WS77,Weir77,4/28/2007,0,0
WS77,Weir77,4/29/2007,0,0
WS77,Weir77,4/30/2007,0,0
WS77,Weir77,5/1/2007,0,0
WS77,Weir77,5/2/2007,0,0
WS77,Weir77,5/3/2007,0,0
WS77,Weir77,5/4/2007,0,0
WS77,Weir77,5/5/2007,0,0
WS77,Weir77,5/6/2007,0,0
WS77,Weir77,5/7/2007,0,0
WS77,Weir77,5/8/2007,0,0
WS77,Weir77,5/9/2007,0,0
WS77,Weir77,5/10/2007,0,0
WS77,Weir77,5/11/2007,0,0
WS77,Weir77,5/12/2007,0,0
WS77,Weir77,5/13/2007,0,0
WS77,Weir77,5/14/2007,0,0
WS77,Weir77,5/15/2007,0,0
WS77,Weir77,5/16/2007,0,0
WS77,Weir77,5/17/2007,0,0
WS77,Weir77,5/18/2007,0,0
WS77,Weir77,5/19/2007,0,0
WS77,Weir77,5/20/2007,0,0
WS77,Weir77,5/21/2007,0,0
WS77,Weir77,5/22/2007,0,0
WS77,Weir77,5/23/2007,0,0
WS77,Weir77,5/24/2007,0,0
WS77,Weir77,5/25/2007,0,0
WS77,Weir77,5/26/2007,0,0
WS77,Weir77,5/27/2007,0,0
WS77,Weir77,5/28/2007,0,0
WS77,Weir77,5/29/2007,0,0
WS77,Weir77,5/30/2007,0,0
WS77,Weir77,5/31/2007,0,0
WS77,Weir77,6/1/2007,0,0
WS77,Weir77,6/2/2007,0,0
WS77,Weir77,6/3/2007,0,0
WS77,Weir77,6/4/2007,0,0
WS77,Weir77,6/5/2007,0,0
WS77,Weir77,6/6/2007,0,0
WS77,Weir77,6/7/2007,0,0
WS77,Weir77,6/8/2007,0,0
WS77,Weir77,6/9/2007,0,0
WS77,Weir77,6/10/2007,0,0
WS77,Weir77,6/11/2007,0,0
WS77,Weir77,6/12/2007,0,0
WS77,Weir77,6/13/2007,0,0
WS77,Weir77,6/14/2007,0,0
WS77,Weir77,6/15/2007,0,0
WS77,Weir77,6/16/2007,0,0
WS77,Weir77,6/17/2007,0,0
WS77,Weir77,6/18/2007,0,0
WS77,Weir77,6/19/2007,0,0
WS77,Weir77,6/20/2007,0,0
WS77,Weir77,6/21/2007,0,0
WS77,Weir77,6/22/2007,0,0
WS77,Weir77,6/23/2007,0,0
WS77,Weir77,6/24/2007,0,0
WS77,Weir77,6/25/2007,0,0
WS77,Weir77,6/26/2007,0,0
WS77,Weir77,6/27/2007,0,0
WS77,Weir77,6/28/2007,0,0
WS77,Weir77,6/29/2007,0,0
WS77,Weir77,6/30/2007,0,0
WS77,Weir77,7/1/2007,0,0
WS77,Weir77,7/2/2007,0,0
WS77,Weir77,7/3/2007,0,0
WS77,Weir77,7/4/2007,0,0
WS77,Weir77,7/5/2007,0,0
WS77,Weir77,7/6/2007,0,0
WS77,Weir77,7/7/2007,0,0
WS77,Weir77,7/8/2007,0,0
WS77,Weir77,7/9/2007,0,0
WS77,Weir77,7/10/2007,0,0
WS77,Weir77,7/11/2007,0,0
WS77,Weir77,7/12/2007,0,0
WS77,Weir77,7/13/2007,0,0
WS77,Weir77,7/14/2007,0,0
WS77,Weir77,7/15/2007,0,0
WS77,Weir77,7/16/2007,0,0
WS77,Weir77,7/17/2007,0,0
WS77,Weir77,7/18/2007,0,0
WS77,Weir77,7/19/2007,0,0
WS77,Weir77,7/20/2007,0,0
WS77,Weir77,7/21/2007,0,0
WS77,Weir77,7/22/2007,0,0
WS77,Weir77,7/23/2007,0,0
WS77,Weir77,7/24/2007,0,0
WS77,Weir77,7/25/2007,0,0
WS77,Weir77,7/26/2007,0,0
WS77,Weir77,7/27/2007,0,0
WS77,Weir77,7/28/2007,0,0
WS77,Weir77,7/29/2007,0,0
WS77,Weir77,7/30/2007,0,0
WS77,Weir77,7/31/2007,0,0
WS77,Weir77,8/1/2007,0,0
WS77,Weir77,8/2/2007,0,0
WS77,Weir77,8/3/2007,0,0
WS77,Weir77,8/4/2007,0,0
WS77,Weir77,8/5/2007,0,0
WS77,Weir77,8/6/2007,0,0
WS77,Weir77,8/7/2007,0,0
WS77,Weir77,8/8/2007,0,0
WS77,Weir77,8/9/2007,0,0
WS77,Weir77,8/10/2007,0,0
WS77,Weir77,8/11/2007,0,0
WS77,Weir77,8/12/2007,0,0
WS77,Weir77,8/13/2007,0,0
WS77,Weir77,8/14/2007,0,0
WS77,Weir77,8/15/2007,0,0
WS77,Weir77,8/16/2007,0,0
WS77,Weir77,8/17/2007,0,0
WS77,Weir77,8/18/2007,0,0
WS77,Weir77,8/19/2007,0,0
WS77,Weir77,8/20/2007,0,0
WS77,Weir77,8/21/2007,0,0
WS77,Weir77,8/22/2007,0,0
WS77,Weir77,8/23/2007,0,0
WS77,Weir77,8/24/2007,0,0
WS77,Weir77,8/25/2007,0,0
WS77,Weir77,8/26/2007,0,0
WS77,Weir77,8/27/2007,0,0
WS77,Weir77,8/28/2007,0,0
WS77,Weir77,8/29/2007,0,0
WS77,Weir77,8/30/2007,0,0
WS77,Weir77,8/31/2007,0,0
WS77,Weir77,9/1/2007,0,0
WS77,Weir77,9/2/2007,0,0
WS77,Weir77,9/3/2007,0,0
WS77,Weir77,9/4/2007,0,0
WS77,Weir77,9/5/2007,0,0
WS77,Weir77,9/6/2007,0,0
WS77,Weir77,9/7/2007,0,0
WS77,Weir77,9/8/2007,0,0
WS77,Weir77,9/9/2007,0,0
WS77,Weir77,9/10/2007,0,0
WS77,Weir77,9/11/2007,0,0
WS77,Weir77,9/12/2007,0,0
WS77,Weir77,9/13/2007,0,0
WS77,Weir77,9/14/2007,5.979,516.566
WS77,Weir77,9/15/2007,67.965,5872.175
WS77,Weir77,9/16/2007,33.099,2859.742
WS77,Weir77,9/17/2007,13.073,1129.544
WS77,Weir77,9/18/2007,5.555,479.965
WS77,Weir77,9/19/2007,2.705,233.728
WS77,Weir77,9/20/2007,2.694,232.792
WS77,Weir77,9/21/2007,17.242,1489.676
WS77,Weir77,9/22/2007,21.526,1859.805
WS77,Weir77,9/23/2007,12.888,1113.56
WS77,Weir77,9/24/2007,6.421,554.748
WS77,Weir77,9/25/2007,2.998,259.029
WS77,Weir77,9/26/2007,1.59,137.383
WS77,Weir77,9/27/2007,0.879,75.971
WS77,Weir77,9/28/2007,0.493,42.62
WS77,Weir77,9/29/2007,0.186,16.091
WS77,Weir77,9/30/2007,0.084,7.252
WS77,Weir77,10/1/2007,0.043,3.713
WS77,Weir77,10/2/2007,0.018,1.537
WS77,Weir77,10/3/2007,0.011,0.983
WS77,Weir77,10/4/2007,0.051,4.402
WS77,Weir77,10/5/2007,0.085,7.378
WS77,Weir77,10/6/2007,0.078,6.697
WS77,Weir77,10/7/2007,0.063,5.446
WS77,Weir77,10/8/2007,0.062,5.337
WS77,Weir77,10/9/2007,0.033,2.846
WS77,Weir77,10/10/2007,0.014,1.226
WS77,Weir77,10/11/2007,0,0
WS77,Weir77,10/12/2007,0,0
WS77,Weir77,10/13/2007,0,0
WS77,Weir77,10/14/2007,0,0
WS77,Weir77,10/15/2007,0,0
WS77,Weir77,10/16/2007,0,0
WS77,Weir77,10/17/2007,0,0
WS77,Weir77,10/18/2007,0,0
WS77,Weir77,10/19/2007,0,0
WS77,Weir77,10/20/2007,0,0
WS77,Weir77,10/21/2007,0,0
WS77,Weir77,10/22/2007,0,0
WS77,Weir77,10/23/2007,0,0
WS77,Weir77,10/24/2007,0.018,1.591
WS77,Weir77,10/25/2007,0.605,52.25
WS77,Weir77,10/26/2007,14.39,1243.295
WS77,Weir77,10/27/2007,28.018,2420.723
WS77,Weir77,10/28/2007,16.769,1448.824
WS77,Weir77,10/29/2007,8.396,725.457
WS77,Weir77,10/30/2007,4.373,377.858
WS77,Weir77,10/31/2007,2.359,203.8
WS77,Weir77,11/1/2007,1.328,114.73
WS77,Weir77,11/2/2007,0.767,66.301
WS77,Weir77,11/3/2007,0.404,34.942
WS77,Weir77,11/4/2007,0.223,19.234
WS77,Weir77,11/5/2007,0.121,10.429
WS77,Weir77,11/6/2007,0.084,7.218
WS77,Weir77,11/7/2007,0.054,4.707
WS77,Weir77,11/8/2007,0.037,3.166
WS77,Weir77,11/9/2007,0.019,1.647
WS77,Weir77,11/10/2007,0.011,0.907
WS77,Weir77,11/11/2007,0,0
WS77,Weir77,11/12/2007,0,0
WS77,Weir77,11/13/2007,0,0
WS77,Weir77,11/14/2007,0,0
WS77,Weir77,11/15/2007,0,0
WS77,Weir77,11/16/2007,0,0
WS77,Weir77,11/17/2007,0,0
WS77,Weir77,11/18/2007,0,0
WS77,Weir77,11/19/2007,0,0
WS77,Weir77,11/20/2007,0,0
WS77,Weir77,11/21/2007,0,0
WS77,Weir77,11/22/2007,0,0
WS77,Weir77,11/23/2007,0,0
WS77,Weir77,11/24/2007,0,0
WS77,Weir77,11/25/2007,0,0
WS77,Weir77,11/26/2007,0,0
WS77,Weir77,11/27/2007,0,0
WS77,Weir77,11/28/2007,0,0
WS77,Weir77,11/29/2007,0,0
WS77,Weir77,11/30/2007,0,0
WS77,Weir77,12/1/2007,0,0
WS77,Weir77,12/2/2007,0,0
WS77,Weir77,12/3/2007,0,0
WS77,Weir77,12/4/2007,0,0
WS77,Weir77,12/5/2007,0,0
WS77,Weir77,12/6/2007,0,0
WS77,Weir77,12/7/2007,0,0
WS77,Weir77,12/8/2007,0,0
WS77,Weir77,12/9/2007,0,0
WS77,Weir77,12/10/2007,0,0
WS77,Weir77,12/11/2007,0,0
WS77,Weir77,12/12/2007,0,0
WS77,Weir77,12/13/2007,0,0
WS77,Weir77,12/14/2007,0,0
WS77,Weir77,12/15/2007,0,0
WS77,Weir77,12/16/2007,0.07,6.039
WS77,Weir77,12/17/2007,0.105,9.03
WS77,Weir77,12/18/2007,0.103,8.936
WS77,Weir77,12/19/2007,0.1,8.606
WS77,Weir77,12/20/2007,0.091,7.882
WS77,Weir77,12/21/2007,6.232,538.43
WS77,Weir77,12/22/2007,17.932,1549.297
WS77,Weir77,12/23/2007,13.033,1126.008
WS77,Weir77,12/24/2007,8.122,701.729
WS77,Weir77,12/25/2007,5.386,465.365
WS77,Weir77,12/26/2007,10.227,883.618
WS77,Weir77,12/27/2007,14.392,1243.469
WS77,Weir77,12/28/2007,11.365,981.907
WS77,Weir77,12/29/2007,9.155,790.958
WS77,Weir77,12/30/2007,16.854,1456.199
WS77,Weir77,12/31/2007,20.876,1803.67
WS77,Weir77,1/1/2008,15.192,1312.562
WS77,Weir77,1/2/2008,9.519,822.459
WS77,Weir77,1/3/2008,5.75,496.804
WS77,Weir77,1/4/2008,3.494,301.903
WS77,Weir77,1/5/2008,2.56,221.186
WS77,Weir77,1/6/2008,2.019,174.44
WS77,Weir77,1/7/2008,1.585,136.96
WS77,Weir77,1/8/2008,1.349,116.577
WS77,Weir77,1/9/2008,1.072,92.612
WS77,Weir77,1/10/2008,0.957,82.71
WS77,Weir77,1/11/2008,0.835,72.13
WS77,Weir77,1/12/2008,1.018,87.962
WS77,Weir77,1/13/2008,1.501,129.676
WS77,Weir77,1/14/2008,1.584,136.852
WS77,Weir77,1/15/2008,1.572,135.797
WS77,Weir77,1/16/2008,1.231,106.379
WS77,Weir77,1/17/2008,17.761,1534.54
WS77,Weir77,1/18/2008,49.991,4319.261
WS77,Weir77,1/19/2008,76.266,6589.354
WS77,Weir77,1/20/2008,169.84,14674.146
WS77,Weir77,1/21/2008,68.126,5886.063
WS77,Weir77,1/22/2008,42.293,3654.145
WS77,Weir77,1/23/2008,29.988,2590.942
WS77,Weir77,1/24/2008,21.974,1898.515
WS77,Weir77,1/25/2008,15.011,1296.985
WS77,Weir77,1/26/2008,10.626,918.05
WS77,Weir77,1/27/2008,7.734,668.225
WS77,Weir77,1/28/2008,5.859,506.233
WS77,Weir77,1/29/2008,4.463,385.596
WS77,Weir77,1/30/2008,4.538,392.086
WS77,Weir77,1/31/2008,5.078,438.744
WS77,Weir77,2/1/2008,5.493,474.636
WS77,Weir77,2/2/2008,6.017,519.89
WS77,Weir77,2/3/2008,5.065,437.64
WS77,Weir77,2/4/2008,4.041,349.137
WS77,Weir77,2/5/2008,3.369,291.124
WS77,Weir77,2/6/2008,2.917,252.031
WS77,Weir77,2/7/2008,2.173,187.741
WS77,Weir77,2/8/2008,1.56,134.78
WS77,Weir77,2/9/2008,1.143,98.789
WS77,Weir77,2/10/2008,0.875,75.56
WS77,Weir77,2/11/2008,0.696,60.113
WS77,Weir77,2/12/2008,0.644,55.631
WS77,Weir77,2/13/2008,6.542,565.211
WS77,Weir77,2/14/2008,11.351,980.745
WS77,Weir77,2/15/2008,8.972,775.199
WS77,Weir77,2/16/2008,6.546,565.596
WS77,Weir77,2/17/2008,4.719,407.734
WS77,Weir77,2/18/2008,39.931,3450.026
WS77,Weir77,2/19/2008,78.152,6752.363
WS77,Weir77,2/20/2008,45.383,3921.13
WS77,Weir77,2/21/2008,27.68,2391.565
WS77,Weir77,2/22/2008,35.46,3063.736
WS77,Weir77,2/23/2008,79.293,6850.883
WS77,Weir77,2/24/2008,58.184,5027.104
WS77,Weir77,2/25/2008,37.286,3221.508
WS77,Weir77,2/26/2008,28.65,2475.354
WS77,Weir77,2/27/2008,38.78,3350.555
WS77,Weir77,2/28/2008,26.67,2304.279
WS77,Weir77,2/29/2008,16.909,1460.899
WS77,Weir77,3/1/2008,11.261,972.939
WS77,Weir77,3/2/2008,7.636,659.771
WS77,Weir77,3/3/2008,5.375,464.439
WS77,Weir77,3/4/2008,4.245,366.787
WS77,Weir77,3/5/2008,5.475,473.005
WS77,Weir77,3/6/2008,5.832,503.918
WS77,Weir77,3/7/2008,31.12,2688.769
WS77,Weir77,3/8/2008,105.539,9118.543
WS77,Weir77,3/9/2008,62.262,5379.448
WS77,Weir77,3/10/2008,34.714,2999.283
WS77,Weir77,3/11/2008,21.056,1819.197
WS77,Weir77,3/12/2008,13.562,1171.791
WS77,Weir77,3/13/2008,8.813,761.406
WS77,Weir77,3/14/2008,5.686,491.288
WS77,Weir77,3/15/2008,6.131,529.715
WS77,Weir77,3/16/2008,58.528,5056.85
WS77,Weir77,3/17/2008,42.352,3659.248
WS77,Weir77,3/18/2008,25.031,2162.644
WS77,Weir77,3/19/2008,16.634,1437.212
WS77,Weir77,3/20/2008,54.086,4673.061
WS77,Weir77,3/21/2008,44.781,3869.093
WS77,Weir77,3/22/2008,26.289,2271.366
WS77,Weir77,3/23/2008,15.496,1338.817
WS77,Weir77,3/24/2008,9.135,789.249
WS77,Weir77,3/25/2008,5.657,488.801
WS77,Weir77,3/26/2008,3.617,312.53
WS77,Weir77,3/27/2008,2.513,217.159
WS77,Weir77,3/28/2008,1.996,172.451
WS77,Weir77,3/29/2008,1.315,113.598
WS77,Weir77,3/30/2008,0.975,84.251
WS77,Weir77,3/31/2008,0.916,79.139
WS77,Weir77,4/1/2008,1.195,103.272
WS77,Weir77,4/2/2008,1.779,153.747
WS77,Weir77,4/3/2008,286.27,24733.704
WS77,Weir77,4/4/2008,148.656,12843.902
WS77,Weir77,4/5/2008,72.179,6236.243
WS77,Weir77,4/6/2008,50.258,4342.282
WS77,Weir77,4/7/2008,30.511,2636.156
WS77,Weir77,4/8/2008,18.325,1583.32
WS77,Weir77,4/9/2008,10.939,945.1
WS77,Weir77,4/10/2008,6.79,586.664
WS77,Weir77,4/11/2008,4.503,389.057
WS77,Weir77,4/12/2008,2.881,248.878
WS77,Weir77,4/13/2008,1.681,145.199
WS77,Weir77,4/14/2008,1.037,89.556
WS77,Weir77,4/15/2008,0.68,58.731
WS77,Weir77,4/16/2008,0.386,33.347
WS77,Weir77,4/17/2008,0.256,22.078
WS77,Weir77,4/18/2008,0.163,14.042
WS77,Weir77,4/19/2008,0.107,9.269
WS77,Weir77,4/20/2008,0.206,17.801
WS77,Weir77,4/21/2008,0.137,11.809
WS77,Weir77,4/22/2008,0.098,8.486
WS77,Weir77,4/23/2008,0.09,7.764
WS77,Weir77,4/24/2008,0.079,6.798
WS77,Weir77,4/25/2008,0.053,4.551
WS77,Weir77,4/26/2008,0.018,1.583
WS77,Weir77,4/27/2008,0.004,0.336
WS77,Weir77,4/28/2008,0.007,0.596
WS77,Weir77,4/29/2008,0.014,1.201
WS77,Weir77,4/30/2008,0,0
WS77,Weir77,5/1/2008,0,0
WS77,Weir77,5/2/2008,0,0
WS77,Weir77,5/3/2008,0,0
WS77,Weir77,5/4/2008,0,0
WS77,Weir77,5/5/2008,0,0
WS77,Weir77,5/6/2008,0,0
WS77,Weir77,5/7/2008,0,0
WS77,Weir77,5/8/2008,0,0
WS77,Weir77,5/9/2008,0,0
WS77,Weir77,5/10/2008,0,0
WS77,Weir77,5/11/2008,0,0
WS77,Weir77,5/12/2008,0,0
WS77,Weir77,5/13/2008,0,0
WS77,Weir77,5/14/2008,0,0
WS77,Weir77,5/15/2008,0,0
WS77,Weir77,5/16/2008,0,0
WS77,Weir77,5/17/2008,0,0
WS77,Weir77,5/18/2008,0,0
WS77,Weir77,5/19/2008,0,0
WS77,Weir77,5/20/2008,0,0
WS77,Weir77,5/21/2008,0,0
WS77,Weir77,5/22/2008,0,0
WS77,Weir77,5/23/2008,0,0
WS77,Weir77,5/24/2008,0,0
WS77,Weir77,5/25/2008,0,0
WS77,Weir77,5/26/2008,0,0
WS77,Weir77,5/27/2008,0,0
WS77,Weir77,5/28/2008,0,0
WS77,Weir77,5/29/2008,0,0
WS77,Weir77,5/30/2008,0,0
WS77,Weir77,5/31/2008,0,0
WS77,Weir77,6/1/2008,0,0
WS77,Weir77,6/2/2008,0,0
WS77,Weir77,6/3/2008,0,0
